Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 208d,41 (25-1-15 62.20%),7 (0.17),7 (4-0-3 57.14%),1 (0.14)
30,"Bourke, David",24y 98d,62 (33-0-29 53.23%),14 (0.23),←,
11,"Bowden, Joel",21y 300d,64 (33-0-31 51.56%),64 (1.00),←,
17,"Broderick, Paul",30y 104d,224 (108-1-115 48.44%),146 (0.65),131 (69-1-61 53.05%),66 (0.50)
6,"Chaffey, Mark",22y 346d,42 (18-0-24 42.86%),7 (0.17),←,
10,"Daffy, Nick",26y 341d,138 (72-1-65 52.54%),167 (1.21),←,
7,"Dragicevic, Marc",19y 17d,23 (10-0-13 43.48%),11 (0.48),←,
25,"Gale, Brendon",31y 273d,207 (89-1-117 43.24%),189 (0.91),←,
2,"Gaspar, Darren",23y 332d,108 (49-0-59 45.37%),11 (0.10),87 (42-0-45 48.28%),10 (0.11)
20,"Harrison, Ben",25y 90d,68 (34-0-34 50.00%),39 (0.57),66 (32-0-34 48.48%),39 (0.59)
1,"Hilton, Rory",21y 1d,21 (8-0-13 38.10%),9 (0.43),12 (5-0-7 41.67%),6 (0.50)
16,"Holland, Ben",22y 342d,71 (35-0-36 49.30%),82 (1.15),←,
39,"Kellaway, Andrew",24y 145d,40 (19-0-21 47.50%),4 (0.10),←,
3,"Kellaway, Duncan",27y 59d,137 (68-1-68 50.00%),8 (0.06),←,
21,"King, Clinton",22y 23d,37 (13-0-24 35.14%),13 (0.35),6 (3-0-3 50.00%),
33,"Knights, Matthew",29y 194d,222 (90-0-132 40.54%),116 (0.52),←,
34,"Mills, Andrew",18y 303d,3 (2-0-1 66.67%),2 (0.67),←,
5,"Ottens, Brad",20y 82d,40 (19-0-21 47.50%),37 (0.93),←,
4,"Rogers, Matthew",26y 143d,126 (65-1-60 51.98%),92 (0.73),←,
24,"Sampson, Clay",24y 52d,60 (30-0-30 50.00%),35 (0.58),23 (9-0-14 39.13%),18 (0.78)
32,"Tivendale, Greg",20y 363d,18 (7-0-11 38.89%),11 (0.61),←,
29,"Torney, Jason",22y 305d,58 (28-1-29 49.14%),6 (0.10),←,
Totals,Totals,24y 38d,1810 (855-7-948 47.24%),1070 (0.59),,
C,"Frawley, Danny",36y 221d,6 (3-0-3 50.00%),,←,
