Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",3,2,2,5,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
6,"Barnes, John",9,8,6,15,1,,10.0,1.0,,,,,1.0,,,,,,,,,,
9,"Breuer, Shayne",14,4,4,18,,1.0,,5.0,,,,,,1.0,,,,,,,,,
8,"Burns, Ronnie",8,2,4,12,2,2.0,,,,,,,2.0,,,,,,,,,,
2,"Colbert, Leigh",7,1,3,10,1,,,,,,,,3.0,1.0,,,,,,,,,
7,"Couch, Paul",14,2,6,20,,1.0,,2.0,,,,,,,,,,,,,,,
36,"Graham, Ben",3,1,1,4,,,2.0,,,,,,,2.0,,,,,,,,,
19,"Hall, Derek",6,3,2,8,,,,,,,,,,,,,,,,,,,
14,"Handley, Steven",2,,1,3,,,1.0,2.0,,,,,,1.0,,,,,,,,,
32,"Hocking, Garry",20,3,11,31,,2.0,,,,,,,2.0,,,,,,,,,,
1,"King, Steven",4,2,3,7,,,5.0,1.0,,,,,,,,,,,,,,,
4,"Lord, Aaron",2,,1,3,,,,,,,,,1.0,1.0,,,,,,,,,
21,"Mansfield, Michael",7,7,7,14,1,,,1.0,,,,,2.0,,,,,,,,,,
17,"McGrath, Tim",11,5,3,14,1,,,2.0,,,,,,1.0,,,,,,,,,
15,"Riccardi, Peter",14,2,4,18,,1.0,,2.0,,,,,,2.0,,,,,,,,,
27,"Sanderson, Brenton",13,8,6,19,,,,2.0,,,,,3.0,,,,,,,,,,
12,"Sholl, Brad",9,7,5,14,2,1.0,,,,,,,2.0,2.0,,,,,,,,,
37,"Simpson, Sean",5,1,6,11,,,,3.0,,,,,,2.0,,,,,,,,,
20,"Steinfort, Carl",3,3,2,5,,,,1.0,,,,,,,,,,,,,,,
26,"Stoneham, Barry",6,3,2,8,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
10,"Tanner, Grant",18,3,12,30,,,,3.0,,,,,6.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,67,91,269,9,11.0,18.0,28.0,,,,,23.0,16.0,,,,,,,,,
Opposition,Opposition,198,92,113,311,16,11.0,14.0,36.0,,,,,16.0,23.0,6.0,,,,,,,,
