Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",14,6,9,23,,,,2.0,5.0,,2.0,4.0,,1.0,,8.0,13.0,,,5.0,2.0,,72.0
14,"Bedford, Toby",3,1,5,8,,,,3.0,1.0,,2.0,2.0,1.0,1.0,,3.0,5.0,,,,,,84.0
32,"Briggs, Kieren",3,,4,7,,,23.0,7.0,1.0,1.0,6.0,1.0,1.0,,,7.0,,,,4.0,,1.0,76.0
44,"Buckley, Jack",10,10,4,14,,,,1.0,4.0,,,,2.0,,,7.0,8.0,4.0,,3.0,2.0,,96.0
5,"Cadman, Aaron",7,1,5,12,1,,4.0,5.0,,2.0,,4.0,,2.0,,5.0,6.0,,1.0,1.0,,,70.0
17,"Callaghan, Finn",7,1,10,17,,,,2.0,1.0,3.0,3.0,1.0,,1.0,,5.0,11.0,,,,,,87.0
16,"Daniels, Brent",15,4,8,23,1,2.0,,5.0,2.0,6.0,3.0,9.0,1.0,1.0,,7.0,13.0,,1.0,2.0,1.0,2.0,80.0
37 ↑,"Fonti, Joe",3,,1,4,,,,,,1.0,,1.0,1.0,1.0,,1.0,3.0,,,,,,19.0
12,"Green, Tom",13,2,12,25,1,,,2.0,1.0,4.0,6.0,3.0,1.0,,1.0,15.0,11.0,,,,,,82.0
4,"Greene, Toby",16,7,1,17,3,2.0,,2.0,,7.0,5.0,5.0,1.0,2.0,3.0,7.0,10.0,1.0,3.0,2.0,,1.0,94.0
35 ↓,"Gruzewski, Max",1,1,2,3,,,,,,,,,,,,1.0,2.0,,,,,,47.0
27,"Himmelberg, Harry",11,9,9,20,,,,1.0,4.0,2.0,,2.0,,,,4.0,16.0,1.0,,3.0,2.0,2.0,84.0
23,"Hogan, Jesse",13,11,4,17,5,2.0,,1.0,,,,4.0,,2.0,2.0,11.0,6.0,6.0,6.0,1.0,,,96.0
39,"Idun, Connor",10,8,10,20,,,,,6.0,,,1.0,,1.0,,3.0,15.0,,,4.0,,,93.0
2,"Jones, Darcy",12,6,4,16,1,2.0,,7.0,1.0,4.0,2.0,2.0,,,,4.0,12.0,,3.0,,2.0,1.0,82.0
31,"McMullin, Toby",8,3,7,15,,,,4.0,,3.0,,2.0,2.0,,,4.0,11.0,1.0,,1.0,1.0,,74.0
33,"OHalloran, Xavier",4,3,2,6,,,,4.0,,3.0,,1.0,,1.0,,4.0,2.0,1.0,1.0,1.0,,,61.0
20,"Peatling, James",11,3,6,17,,,,10.0,,3.0,4.0,1.0,3.0,,,9.0,10.0,,,,,,82.0
36,"Perryman, Harry",6,,9,15,,,,4.0,4.0,2.0,,2.0,,1.0,,7.0,8.0,,,1.0,,,83.0
15,"Taylor, Sam",3,4,6,9,,,,,2.0,,,1.0,,1.0,,3.0,4.0,1.0,,3.0,,,100.0
28,"Thomas, Harvey",3,2,2,5,,1.0,,2.0,,,,1.0,,1.0,,1.0,4.0,,,,,,73.0
8,"Ward, Callan",11,3,7,18,,,,3.0,2.0,2.0,3.0,4.0,1.0,1.0,,8.0,10.0,,,3.0,,1.0,82.0
6,"Whitfield, Lachie",24,10,13,37,,,,2.0,5.0,5.0,,1.0,1.0,,,3.0,26.0,,,1.0,1.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,95,140,348,12,12.0,27.0,67.0,39.0,48.0,36.0,52.0,15.0,17.0,6.0,127.0,206.0,15.0,15.0,35.0,11.0,9.0,
Opposition,Opposition,190,78,154,344,12,10.0,46.0,54.0,35.0,52.0,35.0,49.0,17.0,15.0,,121.0,215.0,5.0,12.0,24.0,12.0,11.0,
