Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",25y 338d,125 (69-3-53 56.40%),106 (0.85),←,
50,"Butcher, Kent",19y 297d,4 (1-0-3 25.00%),1 (0.25),←,
2,"Francis, Tony",24y 150d,76 (47-2-27 63.16%),53 (0.70),←,
47,"Fraser, Mark",22y 206d,29 (18-0-11 62.07%),16 (0.55),←,
23,"Kelly, Craig",27y 74d,79 (49-2-28 63.29%),37 (0.47),←,
44,"Kerrison, Shane",28y 154d,117 (71-2-44 61.54%),14 (0.12),←,
34,"McGuane, Mick",25y 243d,113 (69-2-42 61.95%),88 (0.78),←,
5,"McKeown, Ron",26y 111d,123 (68-3-52 56.50%),105 (0.85),←,
1,"Monkhorst, Damian",24y 8d,96 (61-2-33 64.58%),18 (0.19),←,
7,"Morwood, Shane",31y 271d,212 (126-3-83 60.14%),124 (0.58),195 (117-3-75 60.77%),111 (0.57)
4,"Pert, Gary",28y 93d,202 (103-0-99 50.99%),45 (0.22),39 (26-0-13 66.67%),3 (0.08)
13,"Richardson, Alan",28y 104d,77 (46-2-29 61.04%),10 (0.13),←,
36,"Rocca, Saverio",19y 282d,30 (19-0-11 63.33%),102 (3.40),←,
32,"Rowe, Brad",23y 279d,46 (22-0-24 47.83%),55 (1.20),32 (19-0-13 59.38%),46 (1.44)
29,"Russell, Scott",23y 114d,91 (58-2-31 64.84%),63 (0.69),←,
22,"Shaw, Tony",33y 37d,293 (167-3-123 57.51%),152 (0.52),←,
27,"Starcevich, Craig",26y 105d,124 (75-3-46 61.69%),162 (1.31),←,
14,"Watson, Shane",19y 193d,31 (17-0-14 54.84%),30 (0.97),←,
10,"Williams, Paul",20y 148d,52 (31-0-21 59.62%),46 (0.88),←,
20,"Woods, Tony",24y 58d,25 (12-0-13 48.00%),7 (0.28),12 (6-0-6 50.00%),3 (0.25)
Totals,Totals,25y 54d,1945 (1129-29-787 58.05%),1234 (0.63),,
C,"Matthews, Leigh",41y 181d,179 (105-3-71 59.50%),,←,
