Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,2,1,13,1,,,4.0,,4.0,,2.0,3.0,,,5.0,8.0,,1.0,1.0,1.0,1.0,74.0
15,"Anderson, Noah",7,2,6,13,,,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,,11.0,5.0,,,2.0,,,59.0
10,"Ballard, Charlie",6,4,2,8,,,,1.0,1.0,1.0,,1.0,1.0,,,3.0,5.0,,,5.0,,,90.0
3,"Bowes, Jack",11,1,8,19,,,,1.0,4.0,1.0,,3.0,1.0,1.0,,5.0,13.0,,,2.0,,,78.0
19,"Corbett, Josh",8,7,2,10,3,,,1.0,,1.0,,3.0,1.0,,,4.0,7.0,3.0,3.0,,,,86.0
12,"Day, Sam",4,5,7,11,,,4.0,1.0,,1.0,,2.0,,,,2.0,8.0,,,4.0,,,81.0
4,"Ellis, Brandon",19,6,8,27,,,,3.0,4.0,5.0,2.0,3.0,1.0,2.0,,8.0,21.0,,,3.0,,1.0,93.0
8,"Fiorini, Brayden",,,,,,,,,,,,,,,,,,,,,,,
26,"Flanders, Sam",9,4,11,20,1,,,5.0,1.0,3.0,,3.0,1.0,2.0,,8.0,11.0,,,,,,76.0
46,"Graham, Caleb",4,3,7,11,,,,,1.0,,,3.0,,1.0,,5.0,5.0,1.0,,10.0,,,95.0
1,"Greenwood, Hugh",9,,8,17,1,1.0,,11.0,,2.0,7.0,2.0,2.0,1.0,,14.0,3.0,,,,,1.0,76.0
39,"Holman, Nick",5,8,9,14,1,,,,1.0,2.0,,1.0,,1.0,,6.0,9.0,1.0,2.0,,,1.0,92.0
34,"King, Ben",2,2,3,5,,,,1.0,,,,,,,,2.0,3.0,1.0,,2.0,,,90.0
23,"Lemmens, Sean",5,1,1,6,,,,6.0,5.0,1.0,,5.0,,3.0,,1.0,5.0,,,3.0,,,78.0
13,"Lukosius, Jack",13,3,1,14,,,,2.0,7.0,1.0,1.0,3.0,1.0,1.0,,3.0,6.0,,,2.0,,,86.0
17,"Markov, Oleg",12,7,7,19,,,,2.0,7.0,,,3.0,,1.0,,3.0,12.0,,,4.0,3.0,,80.0
11,"Miller, Touk",19,6,13,32,,,,5.0,6.0,6.0,5.0,5.0,,3.0,,10.0,23.0,,,1.0,,,83.0
27,"Powell, Wil",11,3,7,18,,,,5.0,4.0,2.0,,3.0,,2.0,,4.0,14.0,,,7.0,,,87.0
22,"Rankine, Izak",6,2,1,7,,1.0,,2.0,,2.0,1.0,2.0,1.0,2.0,,5.0,5.0,,,1.0,,,80.0
18,"Rowell, Matt",5,1,9,14,,,,7.0,,2.0,2.0,4.0,2.0,3.0,,9.0,5.0,,,1.0,,1.0,82.0
6,"Sexton, Alex",8,5,5,13,1,1.0,,1.0,,3.0,,,1.0,,,5.0,8.0,,1.0,2.0,,,73.0
37,"Sharp, Jeremy",17,8,3,20,,1.0,,,4.0,6.0,,2.0,,1.0,,4.0,17.0,1.0,,,,,88.0
32,"Smith, Zac",5,3,8,13,1,,14.0,4.0,1.0,1.0,4.0,4.0,3.0,2.0,,9.0,5.0,,1.0,,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,83,127,324,9,9.0,18.0,65.0,48.0,45.0,26.0,56.0,19.0,27.0,,126.0,198.0,7.0,8.0,50.0,4.0,5.0,
Opposition,Opposition,223,93,147,370,9,18.0,51.0,54.0,36.0,61.0,47.0,54.0,27.0,19.0,6.0,145.0,216.0,10.0,14.0,53.0,2.0,9.0,
