Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",9,6,3,12,,,,1.0,3.0,,,3.0,1.0,2.0,,6.0,6.0,1.0,,11.0,,,100.0
48,"Baker, Liam",7,2,8,15,,,,2.0,,2.0,1.0,1.0,1.0,,,8.0,10.0,,,3.0,,,76.0
29,"Bolton, Shai",9,1,7,16,1,2.0,,7.0,,2.0,2.0,2.0,,1.0,,3.0,12.0,,,,,,88.0
35,"Broad, Nathan",7,4,5,12,,,,1.0,1.0,1.0,,2.0,1.0,,,3.0,8.0,,,8.0,1.0,,86.0
11,"Castagna, Jason",9,3,10,19,,2.0,,1.0,,2.0,2.0,3.0,,1.0,,3.0,13.0,,,,,1.0,88.0
41,"Chol, Mabior",7,2,,7,1,1.0,6.0,1.0,,3.0,4.0,,,,,2.0,4.0,,2.0,5.0,,,65.0
9,"Cotchin, Trent",5,1,1,6,,,,,1.0,2.0,3.0,,,,,4.0,2.0,,,,,,12.0
10,"Edwards, Shane",6,5,13,19,,,,2.0,3.0,2.0,2.0,3.0,,1.0,,9.0,9.0,,,1.0,,,83.0
5,"Ellis, Brandon",8,4,6,14,,,,2.0,2.0,1.0,1.0,2.0,,,,4.0,10.0,,,2.0,,,92.0
34,"Graham, Jack",10,,8,18,,,,13.0,,6.0,1.0,3.0,1.0,1.0,,7.0,11.0,,,,,2.0,81.0
2,"Grimes, Dylan",11,8,3,14,,,,1.0,6.0,,,,,,,4.0,7.0,3.0,,10.0,2.0,,92.0
14,"Houli, Bachar",21,10,10,31,,,,1.0,3.0,8.0,,4.0,2.0,,,8.0,23.0,,,2.0,,1.0,84.0
23,"Lambert, Kane",12,7,9,21,2,,,4.0,1.0,1.0,,1.0,,,,5.0,14.0,,1.0,2.0,,,88.0
19,"Lynch, Tom",13,6,3,16,5,1.0,,,,4.0,,3.0,3.0,1.0,2.0,10.0,6.0,2.0,4.0,1.0,,2.0,95.0
4,"Martin, Dustin",22,6,16,38,2,,,2.0,1.0,8.0,4.0,10.0,,1.0,3.0,14.0,18.0,1.0,2.0,,,1.0,82.0
3,"Prestia, Dion",23,4,12,35,,,,4.0,3.0,6.0,8.0,7.0,1.0,1.0,1.0,16.0,18.0,,,,,1.0,84.0
8,"Riewoldt, Jack",10,5,2,12,1,1.0,,1.0,,4.0,,5.0,1.0,4.0,,3.0,8.0,1.0,2.0,1.0,,1.0,95.0
17,"Rioli, Daniel",9,1,7,16,,2.0,,4.0,2.0,2.0,1.0,2.0,2.0,,,7.0,8.0,1.0,1.0,2.0,,1.0,87.0
15,"Short, Jayden",19,9,7,26,,,,2.0,4.0,1.0,,4.0,,,,3.0,22.0,,,3.0,,,74.0
47,"Soldo, Ivan",6,2,4,10,1,,15.0,3.0,1.0,2.0,2.0,5.0,1.0,4.0,,2.0,5.0,,,5.0,,,74.0
44,"Stack, Sydney",8,3,12,20,1,2.0,,3.0,,1.0,1.0,1.0,1.0,,,8.0,12.0,,,2.0,1.0,1.0,85.0
1,"Vlastuin, Nick",17,6,10,27,,,,4.0,8.0,3.0,2.0,5.0,1.0,2.0,,13.0,14.0,,,4.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,95,156,404,14,14.0,21.0,59.0,39.0,61.0,34.0,66.0,16.0,19.0,6.0,142.0,240.0,9.0,12.0,62.0,4.0,11.0,
Opposition,Opposition,232,89,154,386,9,12.0,42.0,50.0,46.0,49.0,32.0,64.0,19.0,16.0,,150.0,226.0,9.0,8.0,55.0,,5.0,
