Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Betheras, Rupert",4,2,3,7,,2.0,,1.0,,1.0,1.0,2.0,,2.0,,1.0,7.0,,1.0,1.0,,,
5,"Buckley, Nathan",15,2,5,20,1,1.0,,3.0,1.0,4.0,1.0,4.0,1.0,1.0,,5.0,17.0,,,,1.0,,
8,"Clement, James",12,9,5,17,,,,2.0,4.0,2.0,1.0,,1.0,1.0,,2.0,15.0,,,3.0,,,
1,"Davis, Leon",3,,2,5,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,2.0,5.0,,,,4.0,,
19,"Davis, Nick",12,6,4,16,3,3.0,,1.0,,4.0,1.0,,,,,4.0,12.0,1.0,3.0,,,,
31,"Dimattina, Andrew",12,6,6,18,,,,4.0,2.0,1.0,2.0,3.0,3.0,1.0,,6.0,12.0,,,1.0,,,
25,"Fraser, Josh",5,2,11,16,,,6.0,4.0,,1.0,4.0,3.0,,,,9.0,9.0,,,,,,
9,"Freeborn, Glenn",7,5,4,11,,,,2.0,1.0,,1.0,1.0,,,,3.0,9.0,,,2.0,4.0,,
6,"Holland, Brodie",4,1,6,10,1,,,3.0,,1.0,,1.0,1.0,,,4.0,6.0,,1.0,,,,
26,"Johnson, Ben",5,1,6,11,,,,,,2.0,4.0,1.0,,,,4.0,7.0,,,,,,
28,"Kinnear, Ben",1,1,1,2,,,,,,,,,,,,,2.0,,,,,,
33,"Lane, Tyson",16,6,8,24,1,,,1.0,2.0,6.0,,1.0,1.0,2.0,,8.0,16.0,,,,3.0,,
18,"Licuria, Paul",11,5,14,25,,,,3.0,2.0,4.0,4.0,1.0,1.0,1.0,,10.0,16.0,,,1.0,3.0,,
24,"Lockyer, Tarkyn",13,4,8,21,,1.0,1.0,,1.0,3.0,3.0,1.0,,1.0,,7.0,14.0,,,,1.0,,
37,"Lonie, Ryan",5,2,,5,,,,,,2.0,,,,,,1.0,4.0,1.0,,1.0,1.0,,
7,"Molloy, Jarrod",7,5,10,17,,,5.0,2.0,1.0,2.0,4.0,,,2.0,,12.0,4.0,3.0,1.0,6.0,,,
11,"OBree, Shane",4,1,14,18,,1.0,1.0,3.0,,3.0,5.0,1.0,,,,11.0,9.0,,,,,,
35,"Prestigiacomo, Simon",6,1,7,13,,,2.0,2.0,4.0,,1.0,1.0,4.0,,,7.0,3.0,,,4.0,,,
23,"Rocca, Anthony",5,3,3,8,,,2.0,4.0,1.0,1.0,2.0,1.0,,1.0,,4.0,4.0,,1.0,3.0,,,
15,"Steinfort, Carl",5,3,1,6,,1.0,1.0,5.0,,1.0,1.0,,,2.0,,2.0,5.0,1.0,1.0,3.0,,,
20,"Tarrant, Chris",5,1,3,8,,2.0,,1.0,,2.0,,1.0,1.0,2.0,,7.0,1.0,,,,,,
14,"Wakelin, Shane",6,4,3,9,,,,4.0,3.0,,1.0,,,1.0,,6.0,4.0,2.0,,5.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,70,124,287,6,15.0,18.0,47.0,23.0,41.0,36.0,23.0,14.0,17.0,,115.0,181.0,8.0,8.0,30.0,17.0,,
Opposition,Opposition,164,78,124,288,10,11.0,37.0,51.0,28.0,37.0,46.0,24.0,17.0,14.0,6.0,116.0,183.0,13.0,13.0,34.0,7.0,,
