Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Bizzell, Clint",5,5,5,10,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,
8,"Burns, Ronnie",5,2,5,10,1,1.0,,,,5.0,1.0,2.0,1.0,,,,,,,,,,
2,"Colbert, Leigh",6,5,6,12,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
33,"Corrigan, Paul",2,,2,4,,,,,1.0,,1.0,,1.0,,,,,,,,,,
19,"Hall, Derek",8,4,5,13,1,1.0,,,,3.0,2.0,1.0,2.0,1.0,,,,,,,,,
32,"Hocking, Garry",9,2,10,19,,,,3.0,1.0,2.0,6.0,2.0,2.0,,,,,,,,,,
13,"Kilpatrick, Glenn",1,,,1,,,,1.0,,1.0,,,1.0,,,,,,,,,,
1,"King, Steven",11,1,3,14,,,23.0,1.0,2.0,1.0,10.0,,,4.0,,,,,,,,,
21,"Mansfield, Michael",4,4,4,8,1,,,1.0,2.0,1.0,,1.0,,3.0,,,,,,,,,
28,"McKinnon, Martin",8,3,,8,,,,,3.0,2.0,,5.0,,2.0,,,,,,,,,
31,"Mensch, David",5,2,3,8,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,
39,"Milburn, Darren",8,7,13,21,,,7.0,4.0,1.0,4.0,6.0,3.0,1.0,2.0,,,,,,,,,
34,"Rahilly, James",8,,8,16,,1.0,,,2.0,3.0,2.0,1.0,3.0,,,,,,,,,,
15,"Riccardi, Peter",12,1,7,19,,1.0,1.0,2.0,1.0,5.0,6.0,2.0,2.0,1.0,,,,,,,,,
11,"Roberts, Cameron",3,2,,3,,,,1.0,,1.0,,1.0,,,,,,,,,,,
27,"Sanderson, Brenton",18,2,2,20,,1.0,,2.0,7.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,
12,"Sholl, Brad",17,6,5,22,,,,1.0,6.0,,2.0,,3.0,1.0,,,,,,,,,
24,"Simpson, Hamish",4,2,2,6,,,,1.0,2.0,,,,,1.0,,,,,,,,,
4,"Snell, Jason",5,1,1,6,,,,4.0,,1.0,,2.0,,1.0,,,,,,,,,
14,"Spinks, Brett",5,4,3,8,2,1.0,3.0,,,2.0,,,1.0,1.0,,,,,,,,,
20,"Steinfort, Carl",4,5,9,13,1,,2.0,2.0,,4.0,2.0,2.0,,,,,,,,,,,
42,"Wood, Justin",13,3,4,17,,1.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,61,97,258,6,8.0,40.0,26.0,33.0,43.0,47.0,26.0,22.0,19.0,,,,,,,,,
Opposition,Opposition,185,71,102,287,18,10.0,38.0,36.0,31.0,57.0,39.0,15.0,19.0,22.0,6.0,,,,,,,,
