Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 201d,30 (20-0-10 66.67%),65 (2.17),←,
17,"Beams, Dayne",19y 177d,13 (9-0-4 69.23%),13 (1.00),←,
15,"Brown, Leigh",27y 166d,199 (91-1-107 45.98%),92 (0.46),18 (13-0-5 72.22%),8 (0.44)
32,"Cloke, Travis",22y 156d,94 (53-0-41 56.38%),113 (1.20),←,
1,"Davis, Leon",28y 52d,178 (91-0-87 51.12%),230 (1.29),←,
31,"Dawes, Chris",21y 84d,9 (7-0-2 77.78%),10 (1.11),←,
33,"Dick, Brad",21y 14d,17 (13-0-4 76.47%),20 (1.18),←,
4,"Didak, Alan",26y 174d,152 (87-0-65 57.24%),212 (1.39),←,
6,"Goldsack, Tyson",22y 78d,42 (24-0-18 57.14%),5 (0.12),←,
26,"Johnson, Ben",28y 125d,179 (95-0-84 53.07%),51 (0.28),←,
24,"Lockyer, Tarkyn",29y 282d,210 (105-0-105 50.00%),137 (0.65),←,
8,"Lumumba, Heritier",22y 266d,79 (47-0-32 59.49%),5 (0.06),←,
5,"Maxwell, Nick",26y 66d,112 (63-0-49 56.25%),26 (0.23),←,
7,"Medhurst, Paul",27y 240d,153 (82-0-71 53.59%),259 (1.69),54 (32-0-22 59.26%),93 (1.72)
11,"OBree, Shane",30y 146d,234 (120-0-114 51.28%),84 (0.36),215 (111-0-104 51.63%),81 (0.38)
10,"Pendlebury, Scott",21y 213d,73 (42-0-31 57.53%),42 (0.58),←,
35,"Prestigiacomo, Simon",31y 189d,214 (96-0-118 44.86%),3 (0.01),←,
39,"Shaw, Heath",23y 254d,86 (49-0-37 56.98%),19 (0.22),←,
36,"Swan, Dane",25y 164d,119 (65-0-54 54.62%),72 (0.61),←,
13,"Thomas, Dale",22y 48d,79 (47-0-32 59.49%),64 (0.81),←,
34,"Toovey, Alan",22y 138d,35 (23-0-12 65.71%),6 (0.17),←,
19,"Wood, Cameron",22y 157d,37 (15-0-22 40.54%),9 (0.24),21 (12-0-9 57.14%),9 (0.43)
Totals,Totals,24y 270d,2344 (1244-1-1099 53.07%),1537 (0.66),,
C,"Malthouse, Mick",55y 356d,607 (341-4-262 56.51%),,229 (118-0-111 51.53%),
