Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Bower, Nathan",20y 26d,4 (2-0-2 50.00%),2 (0.50),←,
14,"Breman, Todd",26y 250d,34 (13-0-21 38.24%),21 (0.62),11 (3-0-8 27.27%),6 (0.55)
18,"Edwards, Stuart",19y 349d,14 (4-0-10 28.57%),15 (1.07),←,
13,"Francis, Matthew",21y 310d,14 (3-0-11 21.43%),11 (0.79),←,
25,"Gale, Brendon",23y 352d,55 (18-0-37 32.73%),39 (0.71),←,
36,"Herman, Ian",26y 267d,49 (27-1-21 56.12%),41 (0.84),1 (0-0-1 0.00%),2 (2.00)
34,"Hogg, Jeff",25y 263d,117 (36-0-81 30.77%),231 (1.97),←,
16,"Jackson, Stevan",22y 117d,51 (25-0-26 49.02%),89 (1.75),13 (3-0-10 23.08%),21 (1.62)
2,"Keays, Terry",22y 62d,43 (16-0-27 37.21%),40 (0.93),23 (7-0-16 30.43%),29 (1.26)
33,"Knights, Matthew",21y 273d,81 (25-0-56 30.86%),57 (0.70),←,
4,"Lambert, Craig",23y 273d,96 (28-0-68 29.17%),45 (0.47),←,
5,"Lennon, Bruce",21y 216d,10 (3-0-7 30.00%),2 (0.20),←,
26,"Leys, Brian",24y 148d,78 (26-0-52 33.33%),13 (0.17),←,
27,"Maxfield, Stuart",20y 86d,21 (5-0-16 23.81%),7 (0.33),←,
28,"McQueen, Mark",22y 177d,17 (5-0-12 29.41%),2 (0.12),←,
6,"Naish, Chris",20y 281d,39 (12-0-27 30.77%),63 (1.62),←,
1,"ODwyer, Steven",26y 167d,88 (52-0-36 59.09%),45 (0.51),4 (1-0-3 25.00%),
21,"Powell, Tim",24y 81d,60 (18-0-42 30.00%),40 (0.67),←,
41,"Turner, Scott",22y 34d,33 (10-0-23 30.30%),10 (0.30),←,
3,"Weightman, Dale",32y 275d,259 (116-2-141 45.17%),337 (1.30),←,
Totals,Totals,23y 182d,1163 (444-3-716 38.18%),1110 (0.95),,
C,"Jeans, Allan",58y 287d,568 (356-2-210 62.85%),,14 (4-0-10 28.57%),
