Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
35,"Chapman, Paul",30y 252d,236 (153-2-81 65.25%),309 (1.31),←,
28,"Christensen, Allen",21y 56d,30 (22-0-8 73.33%),21 (0.70),←,
11,"Corey, Joel",30y 148d,248 (161-2-85 65.32%),72 (0.29),←,
22,"Duncan, Mitch",21y 34d,43 (34-0-9 79.07%),42 (0.98),←,
44,"Enright, Corey",30y 304d,236 (153-2-81 65.25%),53 (0.22),←,
29,"Guthrie, Cameron",19y 330d,16 (11-0-5 68.75%),1 (0.06),←,
26,"Hawkins, Tom",23y 359d,93 (74-0-19 79.57%),140 (1.51),←,
8,"Hunt, Josh",30y 122d,179 (121-1-57 67.88%),23 (0.13),←,
19,"Hunt, Taylor",21y 252d,34 (26-0-8 76.47%),7 (0.21),←,
20,"Johnson, Steve",29y 10d,189 (134-2-53 71.43%),376 (1.99),←,
9,"Kelly, James",28y 198d,206 (138-1-67 67.23%),77 (0.37),←,
13,"Lonergan, Tom",28y 58d,89 (66-1-22 74.72%),46 (0.52),←,
4,"Mackie, Andrew",27y 342d,165 (127-0-38 76.97%),72 (0.44),←,
32,"Motlop, Steven",21y 124d,19 (11-0-8 57.89%),22 (1.16),←,
30,"Scarlett, Matthew",33y 39d,278 (181-2-95 65.47%),17 (0.06),←,
14,"Selwood, Joel",24y 49d,128 (106-0-22 82.81%),60 (0.47),←,
38,"Sheringham, Jackson",24y 22d,1 (0-0-1 0.00%),1 (1.00),←,
2,"Smedts, Billie",20y 36d,10 (6-0-4 60.00%),2 (0.20),←,
27,"Stokes, Mathew",27y 235d,123 (98-0-25 79.67%),173 (1.41),←,
7,"Taylor, Harry",26y 32d,104 (83-0-21 79.81%),18 (0.17),←,
42,"Walker, Josh",19y 245d,1 (0-0-1 0.00%),,←,
12,"West, Trent",24y 271d,35 (26-0-9 74.29%),15 (0.43),←,
Totals,Totals,25y 243d,2463 (1731-13-719 70.28%),1547 (0.63),,
C,"Scott, Chris",36y 72d,40 (31-0-9 77.50%),,←,
