Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 107d,4 (1-0-3 25.00%),,←,
31,"Bower, Brendan",23y 273d,71 (23-0-48 32.39%),16 (0.23),←,
16,"Cloke, David",35y 96d,296 (174-2-120 59.12%),313 (1.06),182 (110-2-70 60.99%),262 (1.44)
30,"Free, Tony",20y 311d,47 (14-0-33 29.79%),18 (0.38),←,
25,"Gale, Brendon",21y 290d,6 (1-0-5 16.67%),9 (1.50),←,
24,"Goodwin, Andy",26y 309d,29 (8-0-21 27.59%),9 (0.31),←,
19,"Hamilton, Greg",21y 314d,14 (1-0-13 7.14%),8 (0.57),←,
34,"Hogg, Jeff",23y 201d,77 (23-0-54 29.87%),116 (1.51),←,
33,"Knights, Matthew",19y 211d,29 (8-0-21 27.59%),15 (0.52),←,
4,"Lambert, Craig",21y 211d,47 (13-0-34 27.66%),11 (0.23),←,
26,"Leys, Brian",22y 86d,43 (13-0-30 30.23%),6 (0.14),←,
7,"Mitchell, Michael",28y 160d,56 (16-0-40 28.57%),79 (1.41),←,
22,"Nichols, Trent",21y 27d,29 (8-0-21 27.59%),20 (0.69),←,
36,"Nixon, Richard",24y 187d,30 (7-0-23 23.33%),3 (0.10),←,
35,"Pickering, Michael",26y 155d,106 (34-0-72 32.08%),133 (1.25),←,
21,"Powell, Tim",22y 20d,24 (5-0-19 20.83%),26 (1.08),←,
32,"Ryan, Des",22y 210d,39 (11-0-28 28.21%),18 (0.46),←,
48,"Ryan, Stephen",19y 302d,6 (1-0-5 16.67%),3 (0.50),←,
3,"Weightman, Dale",30y 213d,222 (105-2-115 47.75%),294 (1.32),←,
53,"Young, Barry",19y 312d,16 (3-0-13 18.75%),11 (0.69),←,
Totals,Totals,23y 181d,1191 (469-4-718 39.38%),1108 (0.93),,
C,"Bartlett, Kevin",43y 59d,50 (14-0-36 28.00%),,←,
