Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",12,5,12,24,,,,3.0,,4.0,4.0,5.0,2.0,3.0,,13.0,12.0,,,3.0,,,80.0
31,"Appleby, Flynn",6,3,6,12,,,,3.0,,1.0,,2.0,1.0,,,4.0,8.0,,,2.0,,,86.0
46,"Cox, Mason",5,4,4,9,1,,6.0,,,1.0,2.0,3.0,1.0,,,8.0,2.0,3.0,1.0,1.0,,,87.0
25,"Crisp, Jack",16,8,6,22,,,,4.0,2.0,6.0,,2.0,1.0,1.0,,6.0,18.0,1.0,,3.0,,5.0,85.0
26,"Daicos, Josh",8,3,8,16,,,,,1.0,1.0,,3.0,2.0,1.0,,2.0,14.0,,,,,,70.0
2,"de Goey, Jordan",13,6,5,18,1,1.0,,4.0,,4.0,2.0,1.0,1.0,,,4.0,14.0,1.0,2.0,1.0,1.0,,78.0
15,"Dunn, Lynden",11,7,5,16,,,,,3.0,2.0,,5.0,,2.0,,,14.0,,,7.0,,,88.0
19,"Greenwood, Levi",6,2,2,8,,2.0,,1.0,,,,1.0,2.0,,,5.0,3.0,,1.0,2.0,,,46.0
4,"Grundy, Brodie",7,6,13,20,,1.0,34.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,,10.0,9.0,3.0,,2.0,,1.0,88.0
32,"Hoskin-Elliott, Will",11,6,2,13,3,1.0,,2.0,,2.0,,,3.0,,1.0,6.0,7.0,2.0,3.0,1.0,,,86.0
38,"Howe, Jeremy",13,9,8,21,,,,,6.0,2.0,,1.0,2.0,,,10.0,11.0,2.0,,5.0,,,93.0
8,"Langdon, Tom",12,5,9,21,,1.0,,4.0,2.0,4.0,,5.0,1.0,3.0,,7.0,13.0,,,2.0,,,85.0
37,"Maynard, Brayden",12,5,9,21,,,,3.0,2.0,3.0,1.0,2.0,1.0,1.0,,5.0,16.0,1.0,,,,,83.0
16,"Mayne, Chris",5,2,9,14,,,,2.0,,1.0,1.0,2.0,2.0,1.0,,5.0,8.0,,,,,,86.0
41,"Mihocek, Brody",5,6,3,8,1,1.0,,4.0,,,,2.0,2.0,,,5.0,4.0,2.0,1.0,1.0,,,90.0
10,"Pendlebury, Scott",12,3,17,29,1,,,5.0,2.0,6.0,4.0,3.0,2.0,2.0,3.0,9.0,20.0,,,5.0,,1.0,84.0
21,"Phillips, Tom",18,8,10,28,,,,2.0,2.0,2.0,1.0,3.0,1.0,,,3.0,25.0,,1.0,,2.0,,86.0
12,"Scharenberg, Matt",13,6,8,21,,,,3.0,3.0,2.0,,2.0,3.0,1.0,,5.0,16.0,1.0,,6.0,,,90.0
22,"Sidebottom, Steele",14,6,17,31,,1.0,,4.0,3.0,1.0,8.0,1.0,,,,12.0,20.0,,1.0,6.0,2.0,,86.0
35,"Stephenson, Jaidyn",5,5,3,8,3,1.0,,2.0,,2.0,,,,,,1.0,7.0,1.0,3.0,,,1.0,74.0
24,"Thomas, Josh",6,3,2,8,,,,,,2.0,,3.0,1.0,2.0,,1.0,8.0,,1.0,1.0,,,81.0
7,"Treloar, Adam",9,,10,19,1,,,4.0,,4.0,3.0,2.0,,1.0,,4.0,13.0,,,,3.0,1.0,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,108,168,387,11,13.0,40.0,51.0,27.0,53.0,31.0,49.0,30.0,19.0,4.0,125.0,262.0,17.0,14.0,48.0,8.0,9.0,
Opposition,Opposition,207,124,129,336,9,5.0,14.0,58.0,39.0,37.0,27.0,57.0,19.0,30.0,2.0,112.0,228.0,15.0,11.0,45.0,5.0,6.0,
