Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 172d,54 (32-0-22 59.26%),179 (3.31),50 (31-0-19 62.00%),172 (3.44)
24,"Beveridge, Luke",20y 311d,27 (16-0-11 59.26%),25 (0.93),←,
30,"Bryce, Paul",22y 353d,53 (25-1-27 48.11%),26 (0.49),5 (3-0-2 60.00%),
48,"Cuthbertson, Darren",21y 84d,12 (7-0-5 58.33%),27 (2.25),←,
23,"Dyson, Kevin",24y 57d,12 (6-0-6 50.00%),5 (0.42),←,
25,"Eishold, Simon",24y 96d,62 (44-0-18 70.97%),43 (0.69),←,
37,"Flintoff, David",27y 170d,31 (16-0-15 51.61%),20 (0.65),30 (15-0-15 50.00%),20 (0.67)
13,"Jakovich, Allen",23y 101d,4 (1-0-3 25.00%),12 (3.00),←,
17,"Lovett, Brett",25y 41d,112 (69-0-43 61.61%),11 (0.10),←,
6,"Lovett, Glenn",21y 342d,29 (15-0-14 51.72%),11 (0.38),←,
3,"Lyon, Garry",23y 290d,106 (66-0-40 62.26%),134 (1.26),←,
29,"Obst, Andrew",26y 315d,27 (16-0-11 59.26%),10 (0.37),←,
41,"Rohde, Peter",26y 223d,90 (60-0-30 66.67%),10 (0.11),44 (26-0-18 59.09%),4 (0.09)
5,"Spalding, Earl",26y 111d,99 (63-0-36 63.64%),57 (0.58),←,
18,"Stretch, Steven",27y 176d,122 (72-0-50 59.02%),39 (0.32),←,
11,"Stynes, Jim",25y 68d,101 (64-0-37 63.37%),78 (0.77),←,
15,"Tingay, Stephen",20y 321d,41 (26-0-15 63.41%),22 (0.54),←,
26,"Viney, Jay",22y 192d,15 (8-0-7 53.33%),4 (0.27),←,
12,"Viney, Todd",25y 92d,66 (37-0-29 56.06%),37 (0.56),←,
8,"Yeats, Graeme",26y 282d,121 (70-0-51 57.85%),38 (0.31),←,
Totals,Totals,24y 172d,1184 (713-1-470 60.22%),788 (0.67),,
C,"Northey, John",48y 1d,157 (82-0-75 52.23%),,135 (76-0-59 56.30%),
