North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",12,10,7.0,19,,,,1.0,2.0,,,1.0,1.0,,,2.0,16,1.0,,1.0,,,76.0
15 ↑,"Bosenavulagi, Atu",1,1,,1,,,,,,1.0,,,,,,,1,,,,,,13.0
9,"Davies-Uniacke, Luke",15,4,6.0,21,,,,3.0,3.0,8.0,6.0,3.0,1.0,1.0,,13.0,12,,,1.0,,1.0,86.0
14,"Dumont, Trent",5,4,5.0,10,,,,2.0,1.0,,1.0,,,,,3.0,8,,,,,1.0,81.0
22,"Goldstein, Todd",7,1,8.0,15,,1.0,37.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,8.0,8,,,,,,90.0
43,"Hall, Aaron",28,14,3.0,31,,,,1.0,12.0,3.0,,5.0,,,,,25,,,1.0,,1.0,85.0
20,"Larkey, Nick",7,2,4.0,11,3.0,2.0,,,,,,1.0,5.0,,,7.0,5,,2.0,,,,87.0
35,"Lazzaro, Charlie",5,5,7.0,12,1.0,,,1.0,,2.0,1.0,2.0,1.0,,,5.0,8,,1.0,,1.0,,69.0
1 ↓,"Mahony, Jack",4,2,5.0,9,1.0,,,6.0,,2.0,1.0,1.0,2.0,,,5.0,4,,1.0,,,,69.0
11,"McDonald, Luke",15,8,11.0,26,,1.0,,1.0,1.0,5.0,1.0,3.0,,2.0,,8.0,18,1.0,,1.0,,1.0,81.0
23,"McKay, Ben",6,7,6.0,12,,,,1.0,1.0,,,1.0,1.0,,,1.0,11,,,6.0,,,95.0
29,"Phillips, Will",5,3,10.0,15,,,,2.0,1.0,1.0,3.0,1.0,,,,4.0,11,,,,,,72.0
8,"Scott, Bailey",7,2,6.0,13,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,5.0,8,,1.0,,,2.0,82.0
12,"Simpkin, Jy",10,3,13.0,23,,,,7.0,,3.0,7.0,,3.0,,,9.0,13,,,1.0,,1.0,83.0
2,"Stephenson, Jaidyn",13,4,5.0,18,,2.0,,1.0,,7.0,2.0,1.0,1.0,1.0,,6.0,11,1.0,1.0,,1.0,1.0,78.0
25,"Tarrant, Robbie",12,7,1.0,13,,,,2.0,2.0,1.0,,2.0,,1.0,,4.0,9,2.0,,6.0,,,85.0
5,"Taylor, Curtis",11,7,4.0,15,2.0,,,2.0,1.0,1.0,,2.0,1.0,,,2.0,13,,1.0,1.0,,,80.0
26,"Thomas, Tarryn",16,9,7.0,23,1.0,,,7.0,3.0,5.0,3.0,3.0,3.0,,,6.0,17,,2.0,,1.0,,73.0
28,"Turner, Kayne",2,2,2.0,4,,,,1.0,2.0,,,1.0,,,,1.0,4,,,1.0,,,80.0
19,"Walker, Josh",3,2,7.0,10,,,,2.0,3.0,1.0,,2.0,,2.0,,,10,,,5.0,,,92.0
38,"Xerri, Tristan",3,2,7.0,10,1.0,1.0,4.0,2.0,,,,4.0,1.0,1.0,,5.0,4,,,3.0,,,74.0
7,"Ziebell, Jack",19,7,,19,,,,,5.0,,,1.0,1.0,1.0,,5.0,9,1.0,,3.0,,,89.0
44,"Zurhaar, Cameron",10,5,3.0,13,1.0,,,5.0,,6.0,,7.0,1.0,,,6.0,6,1.0,2.0,,,,82.0
Totals,Totals,216,111,127.0,343,11.0,8.0,41.0,51.0,39.0,49.0,29.0,45.0,24.0,11.0,,105.0,231,7.0,11.0,30.0,3.0,8.0,
Opposition,Opposition,196,92,173.0,369,13.0,14.0,30.0,42.0,37.0,53.0,40.0,51.0,11.0,24.0,6.0,114.0,252,7.0,13.0,38.0,18.0,10.0,
