Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",29y 25d,73 (38-0-35 52.05%),61 (0.84),←,
10,"Bateman, Chance",21y 49d,15 (9-0-6 60.00%),4 (0.27),←,
32,"Brown, Campbell",18y 346d,9 (5-0-4 55.56%),8 (0.89),←,
17,"Chick, Daniel",26y 180d,146 (73-2-71 50.68%),156 (1.07),←,
35,"Cox, Adrian",21y 335d,30 (16-0-14 53.33%),16 (0.53),←,
24,"Cox, Simon",25y 196d,76 (37-0-39 48.68%),36 (0.47),18 (10-0-8 55.56%),12 (0.67)
9,"Crawford, Shane",27y 334d,197 (100-2-95 51.27%),162 (0.82),←,
19,"Dixon, Ben",25y 56d,112 (62-1-49 55.80%),163 (1.46),←,
34,"Graham, Mark",29y 149d,183 (86-2-95 47.54%),55 (0.30),←,
15,"Hodge, Luke",18y 55d,12 (8-0-4 66.67%),5 (0.42),←,
2,"Holland, Nick",28y 11d,147 (69-2-76 47.62%),214 (1.46),←,
37,"Lekkas, Angelo",26y 41d,125 (57-1-67 46.00%),59 (0.47),←,
12,"Lonie, Nathan",19y 158d,17 (6-0-11 35.29%),8 (0.47),←,
28,"Mitchell, Sam",19y 301d,6 (4-0-2 66.67%),1 (0.17),←,
13,"Picioane, Lance",22y 63d,40 (21-0-19 52.50%),12 (0.30),36 (20-0-16 55.56%),10 (0.28)
20,"Rawlings, Jade",24y 304d,91 (46-0-45 50.55%),28 (0.31),←,
52,"Rehn, Shaun",30y 357d,164 (90-1-73 55.18%),61 (0.37),30 (18-0-12 60.00%),6 (0.20)
16,"Ries, Nick",20y 26d,15 (9-0-6 60.00%),4 (0.27),←,
38,"Stone, Nick",20y 312d,7 (4-0-3 57.14%),,←,
4,"Tallis, Rayden",27y 61d,135 (65-0-70 48.15%),17 (0.13),←,
23,"Thompson, Nathan",24y 176d,82 (45-1-36 55.49%),114 (1.39),←,
21,"Vandenberg, Richard",25y 207d,60 (29-1-30 49.17%),23 (0.38),←,
Totals,Totals,24y 87d,1742 (879-13-850 50.46%),1207 (0.69),,
C,"Schwab, Peter",41y 321d,67 (37-0-30 55.22%),,←,
