Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
41,"Barlow, Ed",20y 224d,4 (1-1-2 37.50%),1 (0.25),←,
21,"Barry, Leo",30y 112d,214 (124-0-90 57.94%),54 (0.25),←,
42,"Bevan, Paul",22y 346d,65 (39-1-25 60.77%),13 (0.20),←,
6,"Bolton, Craig",27y 100d,150 (91-1-58 61.00%),23 (0.15),121 (74-1-46 61.57%),13 (0.11)
24,"Bolton, Jude",27y 177d,187 (103-2-82 55.61%),87 (0.47),←,
28,"Crouch, Jared",29y 187d,202 (109-1-92 54.21%),48 (0.24),←,
2,"Davis, Nick",27y 162d,165 (85-1-79 51.82%),232 (1.41),94 (55-1-38 59.04%),147 (1.56)
26,"Dempster, Sean",23y 231d,54 (35-0-19 64.81%),8 (0.15),←,
10,"Everitt, Peter",33y 128d,275 (105-3-167 38.73%),382 (1.39),23 (12-1-10 54.35%),15 (0.65)
12,"Fosdike, Nic",27y 194d,163 (88-2-73 54.60%),66 (0.40),←,
37,"Goodes, Adam",27y 243d,209 (115-2-92 55.50%),200 (0.96),←,
1,"Hall, Barry",30y 212d,224 (114-3-107 51.56%),539 (2.41),136 (80-2-54 59.56%),395 (2.90)
16,"Jolly, Darren",25y 306d,120 (65-1-54 54.58%),39 (0.32),72 (45-1-26 63.19%),28 (0.39)
31,"Kirk, Brett",30y 318d,171 (97-2-72 57.31%),67 (0.39),←,
9,"Malceski, Nick",23y 24d,45 (31-1-13 70.00%),24 (0.53),←,
4,"Mathews, Ben",28y 283d,196 (108-2-86 55.61%),44 (0.22),←,
3,"McVeigh, Jarrad",22y 154d,81 (48-1-32 59.88%),42 (0.52),←,
5,"OKeefe, Ryan",26y 227d,141 (83-1-57 59.22%),155 (1.10),←,
19,"OLoughlin, Michael",30y 200d,270 (155-3-112 57.96%),461 (1.71),←,
25,"Richards, Ted",24y 240d,79 (46-1-32 58.86%),25 (0.32),46 (27-1-18 59.78%),6 (0.13)
30,"Roberts-Thomson, Lewis",24y,74 (48-0-26 64.86%),8 (0.11),←,
13,"Schneider, Adam",23y 119d,98 (60-1-37 61.73%),99 (1.01),←,
Totals,Totals,26y 273d,3187 (1750-30-1407 54.91%),2617 (0.82),,
C,"Roos, Paul",44y 73d,132 (81-1-50 61.74%),,←,
