Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",25y 63d,35 (18-0-17 51.43%),33 (0.94),←,
15,"Dempsey, Courtenay",21y 323d,25 (9-0-16 36.00%),8 (0.32),←,
2,"Dyson, Ricky",23y 292d,80 (30-1-49 38.13%),37 (0.46),←,
31,"Fletcher, Dustin",34y 71d,305 (186-3-116 61.48%),65 (0.21),←,
39,"Hocking, Heath",21y 202d,19 (9-0-10 47.37%),7 (0.37),←,
26,"Hooker, Cale",20y 277d,13 (5-0-8 38.46%),2 (0.15),←,
22,"Hurley, Michael",19y 46d,3 (1-0-2 33.33%),1 (0.33),←,
18,"Lloyd, Matthew",31y 92d,268 (154-2-112 57.84%),926 (3.46),←,
14,"Lonergan, Sam",22y 113d,33 (14-0-19 42.42%),17 (0.52),←,
13,"Lovett, Andrew",26y 248d,82 (28-1-53 34.76%),87 (1.06),←,
25,"Lucas, Scott",31y 199d,268 (148-2-118 55.60%),469 (1.75),←,
33,"McPhee, Adam",26y 284d,160 (63-0-97 39.38%),83 (0.52),135 (57-0-78 42.22%),74 (0.55)
10,"McVeigh, Mark",28y 172d,182 (89-2-91 49.45%),93 (0.51),←,
16,"Pears, Tayte",19y 115d,21 (8-0-13 38.10%),3 (0.14),←,
9,"Prismall, Brent",23y 3d,31 (21-1-9 69.35%),16 (0.52),6 (3-0-3 50.00%),1 (0.17)
37,"Reimers, Kyle",20y 188d,24 (11-0-13 45.83%),19 (0.79),←,
30,"Ryder, Paddy",21y 125d,68 (27-1-40 40.44%),17 (0.25),←,
20,"Slattery, Henry",23y 176d,66 (26-1-39 40.15%),11 (0.17),←,
5,"Stanton, Brent",23y 77d,114 (42-1-71 37.28%),71 (0.62),←,
4,"Watson, Jobe",24y 159d,87 (35-1-51 40.80%),31 (0.36),←,
12,"Welsh, Andrew",26y 156d,139 (58-2-79 42.45%),28 (0.20),←,
8,"Winderlich, Jason",24y 280d,71 (27-0-44 38.03%),35 (0.49),←,
Totals,Totals,24y 200d,2094 (1009-18-1067 48.19%),2059 (0.98),,
C,"Knights, Matthew",38y 285d,38 (16-0-22 42.11%),,←,
