Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",24,5,14,38,1,,,6.0,2.0,5.0,7.0,4.0,,2.0,2.0,12.0,24.0,,,1.0,,1.0,74.0
11,"Blair, Jarryd",8,1,8,16,,1.0,,4.0,1.0,1.0,3.0,3.0,1.0,,,7.0,7.0,,1.0,,,1.0,90.0
29 ↓,"Broomhead, Tim",4,2,6,10,,,,3.0,,1.0,4.0,,,,,4.0,6.0,,,,,,42.0
16,"Brown, Nathan",2,2,7,9,,,2.0,2.0,2.0,1.0,,2.0,,1.0,,3.0,7.0,,,6.0,,,90.0
32,"Cloke, Travis",5,4,8,13,,,,,,3.0,,1.0,,,,6.0,6.0,,,2.0,,,96.0
25,"Crisp, Jack",15,3,7,22,1,,1.0,8.0,3.0,2.0,4.0,3.0,,,,7.0,14.0,,1.0,,,,86.0
35 ↑,"de Goey, Jordan",13,,3,16,1,,,5.0,2.0,5.0,7.0,3.0,,,,7.0,5.0,,,1.0,,1.0,53.0
5,"Elliott, Jamie",14,5,8,22,1,,,1.0,2.0,3.0,3.0,3.0,,,,8.0,14.0,,1.0,2.0,1.0,1.0,87.0
1,"Fasolo, Alex",7,1,5,12,1,1.0,,7.0,1.0,3.0,,3.0,1.0,,,6.0,6.0,1.0,,,,,89.0
45,"Frost, Jack",3,2,7,10,,,,2.0,3.0,1.0,,,1.0,,,4.0,7.0,,,3.0,,,81.0
4,"Grundy, Brodie",6,2,7,13,,,30.0,4.0,,2.0,3.0,2.0,,1.0,,6.0,6.0,,,2.0,,,78.0
8,"Langdon, Tom",15,7,8,23,,,,7.0,7.0,2.0,1.0,2.0,1.0,,,8.0,13.0,1.0,,8.0,,,84.0
37,"Maynard, Brayden",11,4,7,18,,,,2.0,2.0,1.0,,1.0,1.0,,,4.0,13.0,,,1.0,,1.0,81.0
30,"Moore, Darcy",3,1,6,9,,,2.0,2.0,,1.0,,3.0,,1.0,,5.0,4.0,,,9.0,,,81.0
43,"Oxley, Adam",9,2,7,16,1,1.0,,4.0,2.0,1.0,,1.0,,,,6.0,9.0,,,2.0,,,92.0
10,"Pendlebury, Scott",14,3,15,29,1,1.0,,6.0,1.0,4.0,7.0,4.0,,,,11.0,15.0,,,2.0,,,90.0
22,"Sidebottom, Steele",14,5,17,31,,,,4.0,4.0,2.0,5.0,3.0,,,,14.0,15.0,1.0,,1.0,1.0,,93.0
36,"Swan, Dane",19,4,14,33,,1.0,,8.0,4.0,4.0,11.0,3.0,2.0,,,17.0,13.0,1.0,,2.0,,,86.0
34,"Toovey, Alan",6,2,5,11,,,,5.0,2.0,,,,,,,6.0,5.0,1.0,,3.0,,,88.0
18,"Varcoe, Travis",8,1,12,20,,,,7.0,3.0,5.0,1.0,4.0,,1.0,,8.0,12.0,,,1.0,,1.0,79.0
9,"White, Jesse",10,6,5,15,1,1.0,1.0,1.0,,2.0,1.0,1.0,,,,5.0,10.0,,1.0,2.0,,,83.0
15,"Witts, Jarrod",4,2,3,7,1,,32.0,2.0,,1.0,1.0,1.0,1.0,1.0,,5.0,2.0,1.0,1.0,2.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,64,179,393,9,9.0,68.0,90.0,41.0,50.0,58.0,47.0,8.0,7.0,2.0,159.0,213.0,6.0,5.0,50.0,2.0,6.0,
Opposition,Opposition,195,70,157,352,9,12.0,56.0,81.0,34.0,55.0,48.0,37.0,7.0,8.0,4.0,137.0,200.0,6.0,13.0,41.0,4.0,8.0,
