Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Bentick, Adam",5,5,7,12,,,,3.0,,4.0,2.0,3.0,1.0,2.0,,2.0,10.0,,,,,,52.0
19,"Betts, Eddie",3,1,1,4,2,1.0,,4.0,,,,,2.0,,,2.0,2.0,,,,,,51.0
25,"Fevola, Brendan",14,11,2,16,5,1.0,,2.0,,4.0,,2.0,1.0,2.0,,4.0,11.0,2.0,6.0,,,,100.0
11,"French, Barnaby",3,4,6,9,,,12.0,2.0,,1.0,1.0,2.0,1.0,1.0,,4.0,6.0,,,4.0,,,85.0
33,"Houlihan, Ryan",14,6,11,25,,,,,1.0,3.0,2.0,4.0,,1.0,,8.0,17.0,,,4.0,,,95.0
43,"Koutoufides, Anthony",9,5,7,16,1,1.0,,3.0,1.0,1.0,3.0,3.0,1.0,,,11.0,5.0,2.0,2.0,2.0,,,100.0
12,"Lappin, Matthew",12,7,9,21,,3.0,,2.0,3.0,6.0,,1.0,2.0,1.0,,8.0,14.0,,2.0,,5.0,1.0,94.0
4,"Livingston, Luke",2,2,6,8,,,,1.0,2.0,,1.0,,,,,3.0,6.0,,,2.0,,,75.0
21,"Longmuir, Troy",,,1,1,,,,2.0,,,,,,,,1.0,,,,1.0,,,22.0
20,"McGrath, Cory",7,3,1,8,,,,2.0,2.0,2.0,,2.0,,2.0,,2.0,6.0,,,5.0,,,64.0
10,"McLaren, Dylan",5,3,4,9,1,,7.0,2.0,,,1.0,1.0,3.0,,,6.0,3.0,,,5.0,,,73.0
3,"Murphy, Marc",14,7,8,22,1,,,1.0,,4.0,4.0,4.0,2.0,2.0,,6.0,16.0,,1.0,1.0,1.0,2.0,97.0
28,"Prendergast, Ian",10,7,6,16,,1.0,1.0,5.0,2.0,3.0,2.0,1.0,3.0,,,6.0,10.0,,1.0,3.0,1.0,,75.0
29,"Scotland, Heath",19,14,13,32,,,,3.0,11.0,5.0,2.0,2.0,,,,4.0,28.0,1.0,,4.0,5.0,,96.0
6,"Simpson, Kade",15,10,7,22,,,,,7.0,8.0,3.0,2.0,,,,3.0,16.0,,,2.0,4.0,,97.0
36,"Sporn, Trent",3,2,3,6,,,,,,,,1.0,,,,2.0,5.0,,,,,,57.0
24,"Stevens, Nick",15,3,12,27,,,,,2.0,4.0,4.0,2.0,2.0,1.0,,8.0,18.0,,,2.0,3.0,1.0,97.0
15,"Teague, David",7,5,2,9,,,,3.0,1.0,,,2.0,,,,3.0,6.0,,,4.0,,,80.0
32,"Thornton, Bret",10,8,5,15,,,1.0,2.0,3.0,1.0,,1.0,,1.0,,3.0,12.0,1.0,,8.0,,,100.0
1,"Walker, Andrew",13,6,9,22,1,1.0,,,1.0,2.0,,1.0,1.0,,,7.0,15.0,2.0,1.0,1.0,,,96.0
8,"Whitnall, Lance",21,8,9,30,1,,3.0,,7.0,3.0,,4.0,2.0,3.0,,6.0,24.0,1.0,1.0,5.0,1.0,,100.0
34,"Wiggins, Simon",11,11,14,25,,1.0,,4.0,,2.0,4.0,2.0,1.0,1.0,,8.0,17.0,2.0,1.0,1.0,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,128,143,355,12,12.0,24.0,41.0,43.0,53.0,29.0,40.0,22.0,17.0,,107.0,247.0,11.0,15.0,54.0,20.0,4.0,
Opposition,Opposition,207,99,175,382,17,16.0,28.0,48.0,47.0,56.0,37.0,40.0,17.0,22.0,6.0,120.0,263.0,8.0,11.0,53.0,18.0,10.0,
