Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 78d,174 (100-0-74 57.47%),154 (0.89),51 (16-0-35 31.37%),34 (0.67)
9,"Carr, Matthew",24y 140d,79 (23-1-55 29.75%),32 (0.41),51 (16-0-35 31.37%),30 (0.59)
10,"Cook, Troy",26y 279d,117 (48-0-69 41.03%),52 (0.44),74 (24-0-50 32.43%),41 (0.55)
24,"Croad, Trent",23y 70d,111 (57-1-53 51.80%),129 (1.16),27 (13-0-14 48.15%),49 (1.81)
33,"Farmer, Jeff",25y 328d,146 (65-0-81 44.52%),298 (2.04),28 (13-0-15 46.43%),39 (1.39)
14,"Grover, Antoni",23y 68d,47 (16-0-31 34.04%),5 (0.11),←,
42,"Haddrill, Robert",22y 110d,16 (7-0-9 43.75%),,←,
4,"Hasleby, Paul",21y 340d,71 (23-0-48 32.39%),55 (0.77),←,
43,"Hayden, Roger",22y 160d,13 (7-0-6 53.85%),,←,
11,"Headland, Des",22y 117d,60 (45-0-15 75.00%),62 (1.03),8 (5-0-3 62.50%),10 (1.25)
28,"Koops, Steven",24y 298d,70 (27-0-43 38.57%),46 (0.66),←,
20,"Longmuir, Justin",22y 117d,64 (20-0-44 31.25%),82 (1.28),←,
8,"McManus, Shaun",27y 98d,131 (42-0-89 32.06%),65 (0.50),←,
34,"Medhurst, Paul",21y 158d,28 (13-0-15 46.43%),52 (1.86),←,
29,"Pavlich, Matthew",21y 138d,69 (22-0-47 31.88%),64 (0.93),←,
12,"Polak, Graham",18y 336d,13 (8-0-5 61.54%),,←,
31,"Sandilands, Aaron",20y 163d,6 (4-0-2 66.67%),3 (0.50),←,
3,"Schammer, Byron",17y 331d,4 (3-0-1 75.00%),,←,
2,"Simmonds, Troy",24y 309d,68 (33-0-35 48.53%),22 (0.32),28 (13-0-15 46.43%),15 (0.54)
19,"Walker, James",24y 123d,83 (26-0-57 31.33%),9 (0.11),←,
26,"Waterhouse, Clive",28y 329d,96 (33-0-63 34.38%),169 (1.76),←,
6,"Woods, Dion",21y 113d,26 (10-0-16 38.46%),4 (0.15),←,
Totals,Totals,23y 125d,1492 (632-2-858 42.36%),1303 (0.87),,
C,"Connolly, Chris",40y 54d,31 (15-0-16 48.39%),,30 (14-0-16 46.67%),
