West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Armstrong, Steven",5,5,6,11,,1.0,,1.0,,3.0,,,,,,3.0,9.0,,1.0,3.0,,1.0,77.0
10,"Braun, Michael",6,2,18,24,,,,3.0,1.0,5.0,1.0,1.0,,,,3.0,21.0,,,4.0,2.0,,74.0
26,"Butler, Sam",4,2,10,14,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,4.0,10.0,,,2.0,,1.0,73.0
17,"Chick, Daniel",9,2,10,19,,,,6.0,6.0,1.0,4.0,3.0,1.0,1.0,,11.0,8.0,,,6.0,,,81.0
9,"Cousins, Ben",14,3,15,29,1,3.0,,2.0,2.0,3.0,5.0,2.0,,,1.0,10.0,17.0,,1.0,3.0,1.0,,87.0
20,"Cox, Dean",8,5,8,16,1,,11.0,1.0,,4.0,2.0,,1.0,,,4.0,13.0,,1.0,2.0,,1.0,60.0
32,"Embley, Andrew",12,5,12,24,3,,,1.0,3.0,2.0,,,,,,9.0,15.0,1.0,3.0,2.0,,,94.0
7,"Fletcher, Chad",11,8,7,18,1,2.0,,5.0,,3.0,1.0,3.0,,,,2.0,16.0,,1.0,,3.0,,76.0
23,"Glass, Darren",5,4,8,13,,,,,2.0,,,,1.0,,,6.0,6.0,1.0,,,,,98.0
22,"Graham, Jaymie",7,3,5,12,,,,2.0,1.0,1.0,,2.0,,1.0,,2.0,9.0,,,4.0,1.0,,93.0
29,"Hansen, Ashley",,,,,,,,,,,,,,,,,,,,,,,1.0
18,"Jones, Rowan",4,4,11,15,,,,1.0,2.0,2.0,2.0,2.0,,1.0,,6.0,9.0,1.0,,4.0,,1.0,96.0
3,"Judd, Chris",14,,19,33,,1.0,1.0,4.0,1.0,5.0,5.0,2.0,1.0,,3.0,15.0,18.0,,,2.0,2.0,2.0,99.0
4,"Kerr, Daniel",20,6,15,35,1,1.0,,4.0,4.0,4.0,5.0,12.0,4.0,4.0,2.0,15.0,22.0,3.0,2.0,8.0,4.0,,90.0
21,"Lynch, Quinten",9,3,1,10,4,1.0,,2.0,,4.0,1.0,1.0,1.0,1.0,,3.0,7.0,1.0,2.0,1.0,,,85.0
28,"Sampi, Ashley",3,,4,7,1,,,4.0,,2.0,,2.0,,,,4.0,3.0,,,4.0,,,86.0
14,"Seaby, Mark",5,4,5,10,1,1.0,16.0,2.0,,2.0,1.0,,,,,2.0,8.0,,,5.0,2.0,1.0,71.0
37,"Selwood, Adam",14,7,11,25,,1.0,,4.0,3.0,3.0,1.0,3.0,2.0,2.0,,4.0,21.0,,1.0,2.0,3.0,,90.0
41,"Staker, Brent",10,6,3,13,1,5.0,,,,4.0,,1.0,,1.0,,5.0,8.0,3.0,3.0,1.0,,,96.0
5,"Stenglein, Tyson",12,6,15,27,,,,6.0,4.0,1.0,4.0,4.0,1.0,1.0,,11.0,17.0,,,2.0,3.0,1.0,100.0
8,"Waters, Beau",10,11,17,27,,1.0,,4.0,2.0,,1.0,3.0,,3.0,,7.0,21.0,3.0,1.0,3.0,,,83.0
44,"Wirrpanda, David",12,5,1,13,,,,2.0,3.0,1.0,,4.0,,,,1.0,13.0,,,1.0,2.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,91,201,395,14,23.0,28.0,57.0,36.0,51.0,33.0,46.0,13.0,16.0,6.0,127.0,271.0,13.0,16.0,59.0,23.0,8.0,
Opposition,Opposition,195,98,136,331,12,9.0,23.0,48.0,40.0,42.0,32.0,45.0,17.0,13.0,,107.0,220.0,7.0,5.0,39.0,20.0,5.0,
