Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 234d,112 (67-2-43 60.71%),30 (0.27),←,
21,"Barry, Leo",31y 55d,229 (133-1-95 58.30%),56 (0.24),←,
42,"Bevan, Paul",23y 290d,80 (48-2-30 61.25%),20 (0.25),←,
14,"Bird, Craig",19y 174d,14 (8-1-5 60.71%),5 (0.36),←,
6,"Bolton, Craig",28y 43d,165 (100-2-63 61.21%),25 (0.15),136 (83-2-51 61.76%),15 (0.11)
24,"Bolton, Jude",28y 120d,202 (112-3-87 56.19%),94 (0.47),←,
32,"Buchanan, Amon",25y 277d,103 (61-2-40 60.19%),55 (0.53),←,
10,"Everitt, Peter",34y 71d,282 (109-3-170 39.18%),383 (1.36),30 (16-1-13 55.00%),16 (0.53)
37,"Goodes, Adam",28y 187d,223 (124-3-96 56.28%),212 (0.95),←,
15,"Jack, Kieren",21y 15d,17 (9-1-7 55.88%),4 (0.24),←,
16,"Jolly, Darren",26y 250d,135 (74-2-59 55.56%),49 (0.36),87 (54-2-31 63.22%),38 (0.44)
17,"Kennelly, Tadhg",27y 12d,149 (94-1-54 63.42%),29 (0.19),←,
31,"Kirk, Brett",31y 262d,186 (106-3-77 57.80%),75 (0.40),←,
29,"Mattner, Martin",25y 342d,113 (69-1-43 61.50%),17 (0.15),15 (9-1-5 63.33%),3 (0.20)
3,"McVeigh, Jarrad",23y 97d,96 (57-2-37 60.42%),59 (0.61),←,
33,"Moore, Jarred",22y 129d,24 (15-1-8 64.58%),14 (0.58),←,
5,"OKeefe, Ryan",27y 171d,156 (92-2-62 59.62%),172 (1.10),←,
19,"OLoughlin, Michael",31y 144d,285 (164-4-117 58.25%),497 (1.74),←,
26,"Playfair, Henry",25y 173d,61 (35-1-25 58.20%),38 (0.62),9 (6-0-3 66.67%),9 (1.00)
25,"Richards, Ted",25y 184d,94 (55-2-37 59.57%),26 (0.28),61 (36-2-23 60.66%),7 (0.11)
30,"Roberts-Thomson, Lewis",24y 309d,89 (57-1-31 64.61%),10 (0.11),←,
40,"Smith, Nick",20y 31d,2 (0-0-2 0.00%),1 (0.50),←,
Totals,Totals,26y 96d,2817 (1589-40-1188 56.41%),1871 (0.66),,
C,"Roos, Paul",45y 16d,147 (90-2-55 61.90%),,←,
