Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
33,"Adams, Marcus",22y 312d,7 (5-0-2 71.43%),,←,
44,"Adcock, Jed",30y 174d,210 (82-2-126 39.52%),60 (0.29),4 (3-0-1 75.00%),1 (0.25)
24,"Biggs, Shane",24y 276d,23 (14-0-9 60.87%),5 (0.22),17 (11-0-6 64.71%),5 (0.29)
4,"Bontempelli, Marcus",20y 165d,44 (23-0-21 52.27%),42 (0.95),←,
5,"Boyd, Matthew",33y 254d,265 (127-2-136 48.30%),83 (0.31),←,
15,"Campbell, Tom",24y 187d,29 (10-0-19 34.48%),17 (0.59),←,
6,"Dahlhaus, Luke",23y 260d,101 (43-0-58 42.57%),91 (0.90),←,
31,"Dale, Bailey",19y 290d,13 (8-0-5 61.54%),8 (0.62),←,
35,"Daniel, Caleb",19y 305d,15 (10-0-5 66.67%),11 (0.73),←,
29,"Dickson, Tory",28y 224d,60 (26-0-34 43.33%),104 (1.73),←,
7,"Hunter, Lachie",21y 146d,43 (20-0-23 46.51%),18 (0.42),←,
21,"Liberatore, Tom",23y 357d,84 (30-0-54 35.71%),24 (0.29),←,
11,"Macrae, Jack",21y 278d,62 (30-0-32 48.39%),18 (0.29),←,
16,"McLean, Toby",20y 97d,11 (8-0-3 72.73%),10 (0.91),←,
38,"Morris, Dale",33y 130d,214 (115-2-97 54.21%),3 (0.01),←,
42,"Picken, Liam",29y 280d,157 (74-0-83 47.13%),48 (0.31),←,
43,"Redpath, Jack",25y 146d,16 (10-0-6 62.50%),24 (1.50),←,
18,"Roberts, Fletcher",22y 339d,21 (9-0-12 42.86%),,←,
23,"Roughead, Jordan",25y 186d,95 (40-0-55 42.11%),19 (0.20),←,
9,"Stringer, Jake",22y 12d,57 (27-0-30 47.37%),109 (1.91),←,
3,"Wallis, Mitch",23y 196d,83 (35-0-48 42.17%),35 (0.42),←,
10,"Wood, Easton",26y 246d,92 (46-0-46 50.00%),12 (0.13),←,
Totals,Totals,24y 287d,1702 (792-6-904 46.53%),741 (0.44),,
C,"Beveridge, Luke",45y 258d,30 (19-0-11 63.33%),,←,
