Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bassett, Scott",6,2,2,8,,,,1.0,2.0,2.0,2.0,,,,,2.0,6.0,,,,,,
19,"Bishop, Matthew",11,5,1,12,,,4.0,2.0,3.0,1.0,,2.0,,,,5.0,7.0,1.0,,,1.0,,
7,"Burgoyne, Peter",15,3,5,20,2,,,4.0,2.0,7.0,6.0,2.0,2.0,2.0,,6.0,15.0,,1.0,2.0,1.0,,
8,"Burgoyne, Shaun",9,3,5,14,3,2.0,1.0,3.0,,3.0,3.0,,1.0,,,6.0,8.0,2.0,1.0,2.0,,,
9,"Carr, Josh",7,2,5,12,1,,,2.0,1.0,3.0,4.0,1.0,,1.0,,7.0,4.0,1.0,,1.0,,,
12,"Cockatoo-Collins, Che",4,2,2,6,,,,,,3.0,1.0,1.0,1.0,,,1.0,5.0,,,2.0,,,
35,"Cornes, Chad",15,6,5,20,2,1.0,2.0,,,5.0,3.0,1.0,1.0,,,9.0,11.0,3.0,3.0,3.0,,,
18,"Cornes, Kane",8,4,2,10,,,,1.0,,5.0,3.0,,1.0,,,5.0,6.0,,1.0,1.0,,,
17,"Dew, Stuart",12,1,5,17,,1.0,,2.0,1.0,4.0,4.0,1.0,2.0,1.0,,7.0,5.0,,,1.0,,,
10,"Francou, Josh",16,1,8,24,1,1.0,,5.0,1.0,8.0,7.0,4.0,1.0,2.0,2.0,10.0,14.0,,,2.0,,,
31,"French, Barnaby",2,,2,4,,,9.0,1.0,,2.0,,3.0,1.0,2.0,,3.0,1.0,,,2.0,,,
34,"Guerra, Brent",11,3,,11,1,1.0,,3.0,,3.0,,2.0,3.0,,,4.0,4.0,,,2.0,,,
38,"James, Roger",21,2,8,29,1,,,3.0,2.0,10.0,7.0,,,,3.0,12.0,12.0,,,,1.0,,
29,"Kingsley, Adam",3,,2,5,,,,1.0,,,,,,,,1.0,4.0,,,,3.0,,
5,"Lade, Brendon",,,,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,
3,"Montgomery, Brett",7,4,6,13,1,,,1.0,3.0,1.0,,1.0,1.0,1.0,,6.0,6.0,,,4.0,6.0,,
27,"Poulton, Jared",8,5,2,10,,,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,,4.0,7.0,,,1.0,1.0,,
1,"Primus, Matthew",8,7,10,18,3,,15.0,3.0,2.0,1.0,7.0,2.0,2.0,2.0,,11.0,8.0,2.0,3.0,4.0,1.0,,
24,"Stevens, Michael",,1,2,2,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,
36,"Stevens, Nick",8,,2,10,,,2.0,4.0,,2.0,1.0,2.0,1.0,1.0,,3.0,6.0,,,4.0,,,
16,"Tredrea, Warren",15,9,8,23,2,4.0,1.0,2.0,,4.0,1.0,4.0,,1.0,,14.0,9.0,4.0,6.0,3.0,,,
2,"Wakelin, Darryl",2,2,4,6,,,,,,,1.0,1.0,,,,4.0,2.0,1.0,,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,62,86,274,17,14.0,36.0,41.0,18.0,66.0,52.0,29.0,18.0,15.0,5.0,121.0,141.0,14.0,15.0,38.0,14.0,,
Opposition,Opposition,175,77,103,278,17,10.0,31.0,45.0,42.0,40.0,32.0,38.0,15.0,18.0,1.0,94.0,176.0,10.0,15.0,29.0,11.0,,
