Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",23y 121d,106 (57-0-49 53.77%),78 (0.74),←,
16,"Bolton, David",30y 1d,108 (54-0-54 50.00%),54 (0.50),80 (40-0-40 50.00%),43 (0.54)
7,"Carroll, Dennis",29y 249d,176 (86-0-90 48.86%),85 (0.48),←,
13,"Carter, Rod",35y 258d,291 (126-0-165 43.30%),1 (0.00),215 (103-0-112 47.91%),1 (0.00)
6,"Eustice, Mark",27y 150d,128 (56-0-72 43.75%),53 (0.41),37 (15-0-22 40.54%),8 (0.22)
23,"Fell, Shane",22y 288d,14 (3-0-11 21.43%),29 (2.07),←,
3,"Healy, Gerard",29y 135d,211 (84-0-127 39.81%),276 (1.31),81 (43-0-38 53.09%),87 (1.07)
9,"Henwood, Wayne",27y 272d,63 (29-0-34 46.03%),29 (0.46),←,
47,"Higgins, Leon",22y 17d,46 (19-0-27 41.30%),38 (0.83),←,
19,"John, Gareth",18y 178d,3 (0-0-3 0.00%),,←,
46,"Kellett, Mark",29y 350d,151 (54-1-96 36.09%),11 (0.07),33 (15-0-18 45.45%),1 (0.03)
45,"Kelly, Paul",20y 351d,8 (1-0-7 12.50%),,←,
14,"Kennedy, Michael",26y 185d,67 (42-1-24 63.43%),7 (0.10),8 (2-0-6 25.00%),1 (0.13)
43,"Lewis, Dale",21y 71d,1 (0-0-1 0.00%),1 (1.00),←,
18,"Lloyd, Matthew",24y 339d,19 (10-0-9 52.63%),5 (0.26),←,
35,"Murphy, David",27y 325d,110 (52-0-58 47.27%),67 (0.61),←,
15,"Toohey, Bernard",27y 146d,195 (101-0-94 51.79%),98 (0.50),101 (54-0-47 53.47%),63 (0.62)
20,"West, Jim",24y 93d,15 (3-0-12 20.00%),23 (1.53),←,
27,"Wheeler, Sanford",20y 99d,12 (2-0-10 16.67%),3 (0.25),←,
26,"Wright, Stephen",29y 130d,213 (98-0-115 46.01%),227 (1.07),←,
Totals,Totals,25y 352d,1937 (877-2-1058 45.28%),1085 (0.56),,
C,"Kinnear, Col",42y 277d,37 (14-0-23 37.84%),,←,
