Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",22y 48d,19 (6-0-13 31.58%),7 (0.37),←,
8,"Burns, Ronnie",25y 155d,64 (35-1-28 55.47%),113 (1.77),←,
2,"Colbert, Leigh",23y 69d,103 (61-1-41 59.71%),48 (0.47),←,
33,"Corrigan, Paul",21y 16d,30 (16-0-14 53.33%),4 (0.13),←,
19,"Hall, Derek",27y 259d,67 (39-1-27 58.96%),71 (1.06),65 (37-1-27 57.69%),68 (1.05)
32,"Hocking, Garry",29y 311d,222 (127-2-93 57.66%),209 (0.94),←,
13,"Kilpatrick, Glenn",25y 351d,79 (42-0-37 53.16%),12 (0.15),53 (28-0-25 52.83%),8 (0.15)
1,"King, Steven",19y 266d,44 (21-0-23 47.73%),12 (0.27),←,
21,"Mansfield, Michael",27y 7d,161 (93-1-67 58.07%),86 (0.53),←,
28,"McKinnon, Martin",23y 41d,78 (40-1-37 51.92%),43 (0.55),53 (30-1-22 57.55%),36 (0.68)
31,"Mensch, David",26y 1d,95 (62-0-33 65.26%),87 (0.92),←,
39,"Milburn, Darren",21y 122d,23 (8-0-15 34.78%),8 (0.35),←,
34,"Rahilly, James",19y 61d,15 (7-0-8 46.67%),1 (0.07),←,
15,"Riccardi, Peter",25y 241d,143 (87-1-55 61.19%),141 (0.99),←,
11,"Roberts, Cameron",19y 342d,9 (2-0-7 22.22%),1 (0.11),←,
27,"Sanderson, Brenton",24y 169d,85 (46-1-38 54.71%),22 (0.26),75 (44-1-30 59.33%),17 (0.23)
12,"Sholl, Brad",25y 278d,89 (52-1-36 58.99%),28 (0.31),87 (52-1-34 60.34%),28 (0.32)
24,"Simpson, Hamish",22y 210d,7 (2-0-5 28.57%),,←,
4,"Snell, Jason",21y 19d,29 (15-0-14 51.72%),31 (1.07),←,
14,"Spinks, Brett",24y 281d,38 (20-0-18 52.63%),48 (1.26),17 (8-0-9 47.06%),34 (2.00)
20,"Steinfort, Carl",21y 136d,32 (18-0-14 56.25%),13 (0.41),←,
42,"Wood, Justin",18y 240d,5 (2-0-3 40.00%),4 (0.80),←,
Totals,Totals,23y 165d,1437 (801-10-626 55.74%),989 (0.69),,
C,"Ayres, Gary",37y 321d,92 (54-1-37 59.24%),,←,
