Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",34y 363d,329 (176-2-151 53.80%),418 (1.27),219 (141-2-76 64.84%),294 (1.34)
30,"Atkins, Tom",23y 236d,8 (7-0-1 87.50%),1 (0.13),←,
46,"Blicavs, Mark",28y 45d,141 (94-2-45 67.38%),36 (0.26),←,
6,"Clark, Jordan",18y 208d,7 (6-0-1 85.71%),4 (0.57),←,
18,"Constable, Charlie",19y 359d,6 (5-0-1 83.33%),4 (0.67),←,
40,"Dahlhaus, Luke",26y 264d,162 (77-0-85 47.53%),116 (0.72),8 (7-0-1 87.50%),6 (0.75)
35,"Dangerfield, Patrick",29y 37d,232 (134-1-97 57.97%),265 (1.14),78 (53-1-24 68.59%),102 (1.31)
22,"Duncan, Mitch",27y 336d,188 (136-1-51 72.61%),131 (0.70),←,
29,"Guthrie, Cameron",26y 266d,145 (95-2-48 66.21%),43 (0.30),←,
26,"Hawkins, Tom",30y 295d,240 (173-2-65 72.50%),517 (2.15),←,
38,"Henry, Jack",20y 256d,29 (18-0-11 62.07%),8 (0.28),←,
11,"Kelly, Tim",24y 290d,31 (20-0-11 64.52%),32 (1.03),←,
8,"Kolodjashnij, Jake",23y 276d,78 (51-2-25 66.67%),,←,
32,"Miers, Gryan",20y 43d,8 (7-0-1 87.50%),10 (1.25),←,
42,"OConnor, Mark",22y 115d,15 (10-0-5 66.67%),1 (0.07),←,
3,"Parfitt, Brandan",21y 15d,41 (28-0-13 68.29%),23 (0.56),←,
17,"Ratugolea, Esava",20y 292d,16 (13-0-3 81.25%),9 (0.56),←,
23,"Rohan, Gary",27y 339d,114 (77-1-36 67.98%),113 (0.99),8 (7-0-1 87.50%),17 (2.13)
1,"Stanley, Rhys",28y 162d,123 (64-1-58 52.44%),80 (0.65),65 (43-1-21 66.92%),40 (0.62)
44,"Stewart, Tom",26y 58d,51 (34-0-17 66.67%),3 (0.06),←,
7,"Taylor, Harry",32y 334d,245 (181-2-62 74.29%),74 (0.30),←,
2,"Tuohy, Zach",29y 153d,170 (79-2-89 47.06%),56 (0.33),50 (31-1-18 63.00%),16 (0.32)
Totals,Totals,25y 249d,2379 (1485-18-876 62.42%),1944 (0.82),,
C,"Scott, Chris",43y 9d,198 (138-2-58 70.20%),,←,
