Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 88d,43 (26-0-17 60.47%),142 (3.30),39 (25-0-14 64.10%),135 (3.46)
24,"Beveridge, Luke",20y 227d,17 (10-0-7 58.82%),13 (0.76),←,
30,"Bryce, Paul",22y 269d,49 (22-1-26 45.92%),26 (0.53),1 (0-0-1 0.00%),
4,"Campbell, Tony",23y 237d,70 (35-0-35 50.00%),60 (0.86),←,
32,"Clark, Steven",29y 327d,59 (36-1-22 61.86%),80 (1.36),6 (4-0-2 66.67%),7 (1.17)
48,"Cuthbertson, Darren",21y,2 (1-0-1 50.00%),4 (2.00),←,
23,"Dyson, Kevin",23y 338d,1 (0-0-1 0.00%),2 (2.00),←,
25,"Eishold, Simon",24y 12d,59 (42-0-17 71.19%),43 (0.73),←,
21,"Febey, Steven",21y 231d,58 (36-0-22 62.07%),10 (0.17),←,
33,"Healy, Greg",25y 203d,122 (63-0-59 51.64%),148 (1.21),←,
17,"Lovett, Brett",24y 322d,101 (63-0-38 62.38%),11 (0.11),←,
6,"Lovett, Glenn",21y 258d,20 (10-0-10 50.00%),6 (0.30),←,
1,"ODwyer, Steven",25y 78d,76 (46-0-30 60.53%),41 (0.54),←,
7,"Owen, Rod",24y 66d,63 (16-0-47 25.40%),106 (1.68),3 (1-0-2 33.33%),3 (1.00)
5,"Spalding, Earl",26y 27d,90 (58-0-32 64.44%),49 (0.54),←,
18,"Stretch, Steven",27y 92d,115 (67-0-48 58.26%),37 (0.32),←,
11,"Stynes, Jim",24y 349d,90 (58-0-32 64.44%),71 (0.79),←,
12,"Viney, Todd",25y 8d,55 (31-0-24 56.36%),29 (0.53),←,
27,"Wight, Sean",27y 23d,82 (45-0-37 54.88%),54 (0.66),←,
8,"Yeats, Graeme",26y 198d,118 (69-0-49 58.47%),36 (0.31),←,
Totals,Totals,24y 222d,1290 (734-2-554 56.90%),968 (0.75),,
C,"Northey, John",47y 282d,146 (76-0-70 52.05%),,124 (70-0-54 56.45%),
