Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 205d,178 (115-3-60 65.45%),190 (1.07),←,
23,"Bolton, Mark",24y 59d,45 (27-1-17 61.11%),16 (0.36),←,
37,"Bullen, Marcus",20y 324d,6 (5-0-1 83.33%),3 (0.50),←,
13,"Cupido, Damian",21y 82d,22 (12-0-10 54.55%),35 (1.59),9 (5-0-4 55.56%),19 (2.11)
35,"Davies, James",20y 306d,3 (2-0-1 66.67%),1 (0.33),←,
15,"Forster-Knight, Robert",21y 56d,29 (17-1-11 60.34%),,←,
19,"Hille, David",21y 364d,35 (21-0-14 60.00%),19 (0.54),←,
21,"Jacobs, Danny",22y 341d,67 (45-1-21 67.91%),19 (0.28),←,
14,"Johnson, Jason",25y 127d,98 (70-1-27 71.94%),57 (0.58),←,
1,"Johnson, Mark",25y 9d,96 (72-1-23 75.52%),25 (0.26),←,
18,"Lloyd, Matthew",25y 46d,151 (97-2-52 64.90%),538 (3.56),←,
25,"Lucas, Scott",25y 153d,146 (94-1-51 64.73%),220 (1.51),←,
28,"McGrath, Cory",24y 117d,23 (15-0-8 65.22%),13 (0.57),←,
33,"McPhee, Adam",20y 238d,35 (11-0-24 31.43%),14 (0.40),10 (5-0-5 50.00%),5 (0.50)
10,"McVeigh, Mark",22y 126d,67 (43-1-23 64.93%),29 (0.43),←,
2,"Mercuri, Mark",29y 100d,190 (127-3-60 67.63%),237 (1.25),←,
29,"Reynolds, Joel",18y 361d,19 (8-1-10 44.74%),6 (0.32),←,
20,"Richards, Ted",20y 141d,7 (6-0-1 85.71%),4 (0.57),←,
43,"Rioli, Dean",25y 12d,62 (44-1-17 71.77%),77 (1.24),←,
7,"Solomon, Dean",23y 143d,85 (62-0-23 72.94%),28 (0.33),←,
6,"Wellman, Sean",28y 254d,188 (112-3-73 60.37%),32 (0.17),154 (99-2-53 64.94%),23 (0.15)
12,"Welsh, Andrew",20y 110d,24 (12-1-11 52.08%),2 (0.08),←,
Totals,Totals,23y 217d,1576 (1017-21-538 64.53%),1565 (0.99),,
C,"Sheedy, Kevin",55y 159d,531 (343-6-182 65.16%),,←,
