Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 169d,164 (95-0-69 57.93%),147 (0.90),41 (11-0-30 26.83%),27 (0.66)
30,"Brown, Leigh",20y 175d,61 (19-0-42 31.15%),20 (0.33),←,
9,"Carr, Matthew",23y 231d,69 (18-1-50 26.81%),22 (0.32),41 (11-0-30 26.83%),20 (0.49)
10,"Cook, Troy",26y 5d,107 (43-0-64 40.19%),40 (0.37),64 (19-0-45 29.69%),29 (0.45)
24,"Croad, Trent",22y 161d,103 (53-1-49 51.94%),118 (1.15),19 (9-0-10 47.37%),38 (2.00)
38,"Cunningham, Ben",20y 268d,24 (8-0-16 33.33%),15 (0.63),←,
7,"Farmer, Jeff",25y 54d,136 (60-0-76 44.12%),287 (2.11),18 (8-0-10 44.44%),28 (1.56)
14,"Grover, Antoni",22y 159d,37 (11-0-26 29.73%),4 (0.11),←,
4,"Hasleby, Paul",21y 66d,61 (18-0-43 29.51%),43 (0.70),←,
28,"Koops, Steven",24y 24d,63 (23-0-40 36.51%),44 (0.70),←,
20,"Longmuir, Justin",21y 208d,55 (15-0-40 27.27%),67 (1.22),←,
8,"McManus, Shaun",26y 189d,121 (37-0-84 30.58%),60 (0.50),←,
15,"McPharlin, Luke",20y 259d,21 (12-0-9 57.14%),10 (0.48),9 (4-0-5 44.44%),7 (0.78)
17,"McPhee, Adam",19y 315d,23 (6-0-17 26.09%),9 (0.39),←,
34,"Medhurst, Paul",20y 249d,18 (8-0-10 44.44%),32 (1.78),←,
25,"Norrish, Jason",30y 203d,146 (54-0-92 36.99%),25 (0.17),126 (42-0-84 33.33%),23 (0.18)
23,"Parker, Shane",29y 180d,148 (48-0-100 32.43%),9 (0.06),←,
29,"Pavlich, Matthew",20y 229d,59 (17-0-42 28.81%),50 (0.85),←,
35,"Siegert, Andrew",20y 211d,19 (9-0-10 47.37%),1 (0.05),←,
2,"Simmonds, Troy",24y 35d,58 (28-0-30 48.28%),17 (0.29),18 (8-0-10 44.44%),10 (0.56)
19,"Walker, James",23y 214d,73 (21-0-52 28.77%),8 (0.11),←,
6,"Woods, Dion",20y 204d,16 (5-0-11 31.25%),4 (0.25),←,
Totals,Totals,23y 90d,1582 (608-2-972 38.43%),1032 (0.65),,
C,"Connolly, Chris",39y 145d,21 (10-0-11 47.62%),,20 (9-0-11 45.00%),
