Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",28y 125d,110 (52-1-57 47.73%),39 (0.35),88 (44-1-43 50.57%),31 (0.35)
30,"Bourke, David",21y 142d,40 (24-0-16 60.00%),10 (0.25),←,
22,"Bower, Nathan",24y 357d,65 (32-1-32 50.00%),21 (0.32),←,
17,"Broderick, Paul",27y 148d,172 (82-1-89 47.97%),122 (0.71),79 (43-1-35 55.06%),42 (0.53)
21,"Bulluss, Paul",27y 128d,68 (26-1-41 38.97%),17 (0.25),←,
9,"Campbell, Wayne",24y 250d,129 (56-1-72 43.80%),78 (0.60),←,
15,"Charles, Justin",26y 245d,81 (42-2-37 53.09%),56 (0.69),45 (24-1-20 54.44%),32 (0.71)
10,"Daffy, Nick",24y 20d,77 (42-1-34 55.19%),106 (1.38),←,
19,"Evans, Brett",25y 5d,2 (0-0-2 0.00%),,←,
27,"Funcke, Ross",19y 196d,12 (4-0-8 33.33%),,←,
25,"Gale, Brendon",28y 317d,152 (63-1-88 41.78%),167 (1.10),←,
1,"Gale, Michael",30y 161d,172 (76-1-95 44.48%),45 (0.26),67 (35-1-31 52.99%),16 (0.24)
2,"Gaspar, Darren",21y 11d,51 (21-0-30 41.18%),2 (0.04),30 (14-0-16 46.67%),1 (0.03)
3,"Kellaway, Duncan",24y 103d,87 (44-1-42 51.15%),,←,
6,"Naish, Chris",25y 246d,139 (58-1-80 42.09%),207 (1.49),←,
26,"Nichols, Trent",28y 54d,102 (40-1-61 39.71%),101 (0.99),65 (20-0-45 30.77%),59 (0.91)
13,"Powell, Robert",21y 73d,11 (6-0-5 54.55%),18 (1.64),←,
7,"Prescott, Ashley",24y 262d,56 (29-1-26 52.68%),8 (0.14),←,
12,"Richardson, Matthew",22y 73d,71 (35-0-36 49.30%),224 (3.15),←,
5,"Tape, Jamie",23y 56d,74 (39-1-34 53.38%),4 (0.05),←,
41,"Turner, Scott",27y,113 (45-0-68 39.82%),32 (0.28),←,
Totals,Totals,25y 20d,1784 (816-15-953 45.74%),1257 (0.70),,
C,"Walls, Robert",46y 314d,340 (160-2-178 47.35%),,32 (15-0-17 46.88%),
