Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",25y 348d,12 (6-0-6 50.00%),1 (0.08),←,
2,"Bellchambers, Tom",23y 299d,49 (20-1-28 41.84%),30 (0.61),←,
12,"Crameri, Stewart",24y 267d,46 (25-1-20 55.43%),81 (1.76),←,
29,"Davey, Alwyn",28y 354d,92 (45-1-46 49.46%),114 (1.24),←,
15,"Dempsey, Courtenay",25y 249d,80 (35-2-43 45.00%),20 (0.25),←,
9,"Goddard, Brendon",27y 349d,211 (132-3-76 63.27%),108 (0.51),6 (6-0-0 100.00%),4 (0.67)
3,"Gumbleton, Scott",24y 274d,31 (13-0-18 41.94%),42 (1.35),←,
34,"Hardingham, Kyle",24y 245d,51 (25-1-25 50.00%),10 (0.20),←,
1,"Hibberd, Michael",23y 121d,28 (17-0-11 60.71%),2 (0.07),←,
19,"Hille, David",31y 336d,196 (93-1-102 47.70%),153 (0.78),←,
39,"Hocking, Heath",25y 128d,86 (42-2-42 50.00%),30 (0.35),←,
26,"Hooker, Cale",24y 203d,72 (32-1-39 45.14%),5 (0.07),←,
40,"Howlett, Ben",24y 195d,63 (33-1-29 53.17%),29 (0.46),←,
7,"Jetta, Leroy",24y 302d,84 (40-1-43 48.21%),73 (0.87),←,
38,"Kommer, Nick",22y 218d,4 (4-0-0 100.00%),2 (0.50),←,
17,"Melksham, Jake",21y 248d,64 (30-1-33 47.66%),27 (0.42),←,
20,"Merrett, Jackson",20y 66d,6 (5-0-1 83.33%),5 (0.83),←,
23,"Myers, David",23y 308d,51 (25-0-26 49.02%),12 (0.24),←,
16,"Pears, Tayte",23y 41d,59 (25-1-33 43.22%),3 (0.05),←,
5,"Stanton, Brent",27y 3d,188 (78-3-107 42.29%),121 (0.64),←,
4,"Watson, Jobe",28y 85d,160 (69-3-88 44.06%),87 (0.54),←,
11,"Zaharakis, David",23y 72d,72 (37-1-34 52.08%),68 (0.94),←,
Totals,Totals,25y 15d,1705 (831-24-850 48.74%),1023 (0.60),,
C,"Hird, James",40y 89d,51 (28-1-22 55.88%),,←,
