Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 57d,82 (44-0-38 53.66%),35 (0.43),←,
10,"Backwell, Brett",18y 341d,5 (3-0-2 60.00%),4 (0.80),←,
29,"Beaumont, Simon",23y 132d,38 (22-0-16 57.89%),23 (0.61),←,
40,"Bourke, Tony",22y 315d,4 (2-0-2 50.00%),,←,
21,"Bradley, Craig",35y 183d,291 (177-2-112 61.17%),204 (0.70),←,
39,"Christou, Ang",27y 98d,110 (76-1-33 69.55%),17 (0.15),←,
52,"Culpitt, Heath",21y 67d,3 (2-0-1 66.67%),2 (0.67),←,
34,"De Iulio, Ron",27y 9d,96 (55-0-41 57.29%),70 (0.73),←,
45,"Franchina, Anthony",21y 195d,23 (12-0-11 52.17%),4 (0.17),←,
36,"Hamill, Aaron",21y 247d,47 (21-0-26 44.68%),46 (0.98),←,
27,"Hulme, Darren",21y 288d,27 (9-0-18 33.33%),10 (0.37),←,
43,"Koutoufides, Anthony",26y 96d,133 (79-1-53 59.77%),95 (0.71),←,
12,"Lappin, Matthew",23y 66d,59 (30-1-28 51.69%),30 (0.51),4 (2-0-2 50.00%),4 (1.00)
22,"Manton, Glenn",25y 327d,102 (60-0-42 58.82%),32 (0.31),81 (49-0-32 60.49%),28 (0.35)
5,"McKay, Andrew",28y 284d,133 (82-1-50 62.03%),21 (0.16),←,
18,"Murphy, Justin",23y,71 (40-0-31 56.34%),68 (0.96),59 (31-0-28 52.54%),59 (1.00)
7,"Ratten, Brett",27y 287d,168 (98-0-70 58.33%),50 (0.30),←,
23,"Rice, Dean",31y 38d,180 (82-1-97 45.83%),79 (0.44),64 (37-0-27 57.81%),36 (0.56)
14,"Sexton, Michael",28y 50d,175 (105-1-69 60.29%),19 (0.11),←,
1,"Silvagni, Stephen",31y 328d,251 (159-1-91 63.55%),172 (0.69),←,
30,"White, Adam",23y 105d,30 (16-0-14 53.33%),18 (0.60),←,
8,"Whitnall, Lance",19y 244d,45 (21-0-24 46.67%),73 (1.62),←,
Totals,Totals,25y 71d,2073 (1195-9-869 57.65%),1072 (0.52),,
C,"Parkin, David",56y 224d,472 (278-2-192 59.11%),,309 (191-2-116 62.14%),
