Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 126d,63 (32-2-29 52.38%),4 (0.06),←,
25,"Chaplin, Troy",29y 116d,195 (88-1-106 45.38%),14 (0.07),55 (33-0-22 60.00%),4 (0.07)
9,"Cotchin, Trent",25y 73d,142 (68-2-72 48.59%),86 (0.61),←,
3,"Deledio, Brett",28y 62d,221 (95-5-121 44.12%),152 (0.69),←,
10,"Edwards, Shane",26y 237d,161 (66-5-90 42.55%),108 (0.67),←,
5,"Ellis, Brandon",21y 320d,76 (41-1-34 54.61%),29 (0.38),←,
32,"Ellis, Corey",18y 253d,6 (4-0-2 66.67%),3 (0.50),←,
24,"Griffiths, Ben",23y 275d,44 (25-0-19 56.82%),28 (0.64),←,
6,"Grigg, Shaun",27y 61d,135 (64-2-69 48.15%),62 (0.46),92 (46-2-44 51.09%),52 (0.57)
2,"Grimes, Dylan",23y 338d,53 (28-0-25 52.83%),2 (0.04),←,
14,"Houli, Bachar",27y 38d,125 (60-3-62 49.20%),29 (0.23),99 (50-2-47 51.52%),20 (0.20)
28,"Hunt, Taylor",24y 226d,74 (55-0-19 74.32%),20 (0.27),11 (6-0-5 54.55%),1 (0.09)
20,"Maric, Ivan",29y 166d,143 (81-1-61 56.99%),52 (0.36),66 (38-1-27 58.33%),24 (0.36)
4,"Martin, Dustin",23y 358d,119 (55-2-62 47.06%),128 (1.08),←,
33,"McIntosh, Kamdyn",21y 77d,11 (6-0-5 54.55%),5 (0.45),←,
37,"Menadue, Connor",18y 273d,5 (4-0-1 80.00%),1 (0.20),←,
26,"Miles, Anthony",23y 111d,34 (16-0-18 47.06%),10 (0.29),24 (15-0-9 62.50%),9 (0.38)
38,"Morris, Steven",26y 170d,75 (40-1-34 54.00%),11 (0.15),←,
18,"Rance, Alex",25y 253d,118 (51-2-65 44.07%),8 (0.07),←,
8,"Riewoldt, Jack",26y 231d,168 (72-4-92 44.05%),409 (2.43),←,
29,"Vickery, Ty",25y 19d,92 (41-2-49 45.65%),110 (1.20),←,
31,"Vlastuin, Nick",21y 61d,49 (27-0-22 55.10%),13 (0.27),←,
Totals,Totals,24y 225d,2109 (1019-33-1057 48.32%),1284 (0.61),,
C,"Hardwick, Damien",42y 305d,123 (57-2-64 47.15%),,←,
