Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",16,4,20,36,1,,,7.0,2.0,4.0,13.0,3.0,2.0,,2.0,21.0,15.0,,,1.0,2.0,2.0,97.0
30,"Brown, Campbell",7,4,4,11,2,,,,,3.0,,2.0,,1.0,,2.0,9.0,,3.0,1.0,,1.0,91.0
12,"Day, Sam",7,6,7,14,1,,2.0,2.0,2.0,,1.0,1.0,,,,7.0,8.0,2.0,1.0,7.0,,,92.0
15,"Gorringe, Daniel",2,1,6,8,,,7.0,2.0,1.0,1.0,,2.0,,,,2.0,6.0,,,,,,91.0
33,"Hall, Aaron",18,6,4,22,,1.0,,2.0,2.0,6.0,,2.0,2.0,,,5.0,16.0,1.0,,1.0,2.0,1.0,89.0
5,"Harbrow, Jarrod",14,6,8,22,1,,,2.0,1.0,2.0,,3.0,1.0,,,3.0,20.0,1.0,,,2.0,,87.0
34 ↑,"Hutchins, Jack",7,2,3,10,1,,,1.0,,1.0,,5.0,,3.0,,4.0,6.0,1.0,1.0,2.0,,,56.0
19 ↓,"Lynch, Tom",1,1,2,3,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,27.0
18,"McKenzie, Trent",17,5,10,27,,1.0,,2.0,8.0,1.0,1.0,2.0,,,,7.0,16.0,1.0,,6.0,3.0,,88.0
29,"Murphy, Tom",6,2,8,14,,,,2.0,,1.0,,3.0,,,,6.0,8.0,1.0,,1.0,,1.0,80.0
22,"Nicholls, Tom",4,4,4,8,2,,19.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,4.0,,2.0,1.0,,1.0,93.0
1,"OMeara, Jaeger",12,7,18,30,,,,4.0,2.0,4.0,5.0,3.0,,1.0,,10.0,19.0,,,3.0,6.0,2.0,88.0
43,"Patrick, Liam",3,2,5,8,,,,,,2.0,,1.0,,1.0,,,8.0,,,1.0,3.0,1.0,78.0
10,"Prestia, Dion",11,4,10,21,1,,,3.0,4.0,5.0,1.0,2.0,1.0,1.0,,4.0,16.0,,,2.0,2.0,,82.0
35,"Rischitelli, Michael",4,2,6,10,2,,,5.0,1.0,,1.0,,,,,2.0,8.0,,2.0,2.0,,,49.0
8,"Russell, Luke",8,5,13,21,,,,1.0,2.0,2.0,2.0,,,,,8.0,12.0,1.0,,2.0,4.0,,85.0
26,"Shaw, Matt",8,7,13,21,,,,1.0,1.0,1.0,1.0,,,,,4.0,18.0,,,,,,80.0
25,"Stanley, Danny",9,5,13,22,,,,4.0,3.0,3.0,2.0,1.0,1.0,1.0,,6.0,16.0,,,,1.0,,89.0
39,"Sumner, Timmy",9,5,5,14,,3.0,,1.0,,4.0,1.0,,,,,2.0,12.0,,1.0,2.0,,,81.0
24,"Swallow, David",15,4,6,21,,,,2.0,2.0,3.0,2.0,2.0,1.0,,,7.0,13.0,1.0,1.0,2.0,,1.0,87.0
16,"Thompson, Rory",9,6,10,19,,,,2.0,5.0,,1.0,3.0,1.0,1.0,,9.0,12.0,1.0,,12.0,,,97.0
38,"Wilkinson, Joel",3,1,8,11,,,,1.0,1.0,1.0,,5.0,,3.0,,5.0,6.0,,,6.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,89,183,373,11,6.0,28.0,48.0,38.0,45.0,32.0,42.0,11.0,13.0,2.0,121.0,250.0,10.0,11.0,52.0,25.0,10.0,
Opposition,Opposition,252,134,211,463,17,13.0,27.0,44.0,29.0,59.0,29.0,35.0,13.0,11.0,4.0,145.0,319.0,18.0,13.0,46.0,12.0,13.0,
