Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",30y 32d,160 (93-1-66 58.44%),78 (0.49),57 (26-1-30 46.49%),18 (0.32)
26,"Bickley, Mark",26y 316d,107 (51-0-56 47.66%),28 (0.26),←,
21,"Brown, David",26y 260d,67 (30-1-36 45.52%),54 (0.81),←,
44,"Caven, Peter",26y 30d,68 (27-0-41 39.71%),34 (0.50),11 (6-0-5 54.55%),13 (1.18)
19,"Chalmers, Brett",23y 53d,34 (14-1-19 42.65%),5 (0.15),←,
17,"Collins, Matthew",19y 134d,2 (0-0-2 0.00%),2 (1.00),←,
14,"Connell, Matthew",23y 317d,28 (11-0-17 39.29%),6 (0.21),25 (9-0-16 36.00%),6 (0.24)
13,"Ellen, Shane",23y 166d,19 (9-0-10 47.37%),2 (0.11),8 (4-0-4 50.00%),1 (0.13)
34,"Hart, Ben",21y 342d,96 (46-1-49 48.44%),22 (0.23),←,
35,"Jameson, Rod",25y 351d,101 (51-1-49 50.99%),83 (0.82),←,
2,"Jarman, Andrew",30y 153d,104 (51-1-52 49.52%),86 (0.83),←,
3,"Jarman, Darren",29y 139d,119 (71-0-48 59.66%),152 (1.28),10 (6-0-4 60.00%),30 (3.00)
27,"Liptak, Matthew",26y 46d,92 (47-1-44 51.63%),107 (1.16),←,
8,"McCartney, Jason",22y 93d,63 (31-0-32 49.21%),44 (0.70),25 (11-0-14 44.00%),16 (0.64)
23,"McLeod, Andrew",19y 316d,25 (13-0-12 52.00%),26 (1.04),←,
6,"Modra, Tony",27y 106d,74 (33-1-40 45.27%),299 (4.04),←,
16,"Pesch, Nick",21y 356d,29 (13-0-16 44.83%),15 (0.52),←,
15,"Pittman, David",27y 113d,67 (30-1-36 45.52%),18 (0.27),←,
32,"Ricciuto, Mark",21y 7d,72 (33-1-38 46.53%),54 (0.75),←,
5,"Robran, Matthew",25y 88d,38 (19-0-19 50.00%),25 (0.66),31 (15-0-16 48.39%),20 (0.65)
7,"Smart, Nigel",27y 25d,109 (52-1-56 48.17%),53 (0.49),←,
Totals,Totals,25y 7d,1474 (725-11-738 49.19%),1193 (0.81),,
C,"Shaw, Robert",41y 161d,119 (43-0-76 36.13%),,33 (15-0-18 45.45%),
