Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 187d,45 (21-0-24 46.67%),4 (0.09),←,
26,"Bickley, Mark",30y 312d,199 (98-0-101 49.25%),64 (0.32),←,
35,"Biglands, Rhett",22y 281d,10 (7-0-3 70.00%),3 (0.30),←,
14,"Connell, Matthew",27y 313d,91 (40-0-51 43.96%),27 (0.30),88 (38-0-50 43.18%),27 (0.31)
1,"Crowell, Andrew",22y 301d,6 (4-0-2 66.67%),6 (1.00),←,
33,"Eccles, Andrew",21y 10d,31 (18-0-13 58.06%),17 (0.55),←,
9,"Edwards, Tyson",23y 310d,95 (48-0-47 50.53%),54 (0.57),←,
36,"Goodwin, Simon",23y 168d,64 (36-0-28 56.25%),22 (0.34),←,
34,"Hart, Ben",25y 338d,194 (96-1-97 49.74%),34 (0.18),←,
11,"James, Brett",27y 179d,110 (55-1-54 50.45%),52 (0.47),68 (38-0-30 55.88%),26 (0.38)
3,"Jarman, Darren",33y 135d,208 (117-0-91 56.25%),342 (1.64),99 (52-0-47 52.53%),220 (2.22)
5,"Koster, Kym",27y 131d,129 (71-1-57 55.43%),43 (0.33),91 (51-0-40 56.04%),30 (0.33)
31,"Marsh, Ben",23y 338d,20 (12-0-8 60.00%),9 (0.45),←,
16,"McGregor, Ken",19y 134d,16 (6-0-10 37.50%),8 (0.50),←,
23,"McLeod, Andrew",23y 312d,115 (58-0-57 50.43%),108 (0.94),←,
27,"OLoughlin, Ricky",20y 343d,5 (4-0-1 80.00%),2 (0.40),←,
32,"Ricciuto, Mark",25y 3d,163 (77-1-85 47.55%),105 (0.64),←,
10,"Robran, Matthew",29y 84d,115 (63-0-52 54.78%),103 (0.90),108 (59-0-49 54.63%),98 (0.91)
7,"Smart, Nigel",31y 21d,201 (97-1-103 48.51%),99 (0.49),←,
20,"Stenglein, Tyson",19y 331d,14 (9-0-5 64.29%),1 (0.07),←,
30,"Vardy, Peter",24y 137d,72 (38-0-34 52.78%),126 (1.75),←,
17,"Welsh, Scott",21y 187d,50 (33-0-17 66.00%),64 (1.28),14 (7-0-7 50.00%),34 (2.43)
Totals,Totals,24y 356d,1953 (1008-5-940 51.61%),1293 (0.66),,
C,"Ayres, Gary",39y 257d,130 (72-1-57 55.77%),,14 (7-0-7 50.00%),
