Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bedford, Toby",3,1,11,14,,1.0,,8.0,,2.0,1.0,4.0,,1.0,,5.0,10.0,,1.0,,1.0,,95.0
32,"Briggs, Kieren",7,1,4,11,,2.0,45.0,1.0,,1.0,2.0,5.0,,3.0,,7.0,3.0,,,1.0,,1.0,76.0
44,"Buckley, Jack",9,2,5,14,,,,3.0,3.0,,,3.0,2.0,2.0,,3.0,11.0,,,8.0,,,82.0
5,"Cadman, Aaron",2,,4,6,,,,4.0,,,,3.0,1.0,,,4.0,1.0,,,,,,70.0
17,"Callaghan, Finn",6,2,11,17,,1.0,,3.0,2.0,1.0,2.0,7.0,1.0,3.0,,3.0,15.0,,,,,,81.0
3,"Coniglio, Stephen",14,2,8,22,,,,6.0,1.0,4.0,4.0,4.0,2.0,,,9.0,14.0,,,2.0,,,91.0
16,"Daniels, Brent",10,2,9,19,,2.0,,7.0,1.0,2.0,5.0,3.0,1.0,,,9.0,8.0,,1.0,,,,83.0
4,"Greene, Toby",11,3,6,17,3,,,1.0,,8.0,4.0,3.0,,,,9.0,8.0,1.0,1.0,2.0,1.0,1.0,93.0
12,"Green, Tom",13,1,16,29,,,,3.0,3.0,3.0,7.0,3.0,,1.0,,14.0,14.0,,,,,,85.0
19,"Haynes, Nick",17,12,8,25,,,,3.0,7.0,1.0,1.0,2.0,,,,6.0,19.0,1.0,,2.0,,,87.0
27,"Himmelberg, Harry",19,12,11,30,,,,3.0,6.0,1.0,1.0,1.0,1.0,1.0,,5.0,19.0,1.0,,7.0,,,87.0
23,"Hogan, Jesse",10,7,4,14,3,,,2.0,,3.0,,1.0,3.0,,,10.0,4.0,4.0,4.0,2.0,,1.0,84.0
39,"Idun, Connor",6,6,11,17,,,,3.0,4.0,,,1.0,,1.0,,3.0,14.0,,,3.0,,,84.0
2 ↓,"Jones, Darcy",3,,,3,,,,1.0,,1.0,,1.0,,,,2.0,1.0,,,,,,11.0
33,"OHalloran, Xavier",8,1,3,11,,,,2.0,1.0,3.0,2.0,1.0,1.0,,,4.0,6.0,,,2.0,,,65.0
36,"Perryman, Harry",9,6,9,18,,,,4.0,4.0,1.0,1.0,2.0,,,,6.0,10.0,2.0,,2.0,,,80.0
26,"Riccardi, Jake",6,4,4,10,,,5.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,,5.0,5.0,2.0,1.0,1.0,,1.0,71.0
18 ↑,"Stone, Conor",3,,,3,,,,4.0,1.0,1.0,,1.0,2.0,1.0,,3.0,1.0,,,,,,56.0
15,"Taylor, Sam",7,7,5,12,,,,1.0,3.0,,,3.0,,1.0,,7.0,5.0,3.0,,7.0,,,99.0
28,"Thomas, Harvey",3,1,12,15,,,,6.0,,,1.0,4.0,,1.0,,10.0,8.0,,,3.0,,1.0,79.0
8,"Ward, Callan",11,3,8,19,,,,3.0,3.0,3.0,5.0,5.0,1.0,,,11.0,8.0,,1.0,1.0,,,77.0
10,"Wehr, Jacob",7,,3,10,,,,4.0,2.0,1.0,,1.0,1.0,1.0,,5.0,6.0,,,1.0,,,84.0
6,"Whitfield, Lachie",25,3,6,31,,,,1.0,12.0,3.0,1.0,4.0,,,,5.0,11.0,,,2.0,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,76,158,367,6,7.0,50.0,76.0,54.0,41.0,38.0,67.0,17.0,17.0,,145.0,201.0,14.0,9.0,46.0,3.0,5.0,
Opposition,Opposition,198,64,144,342,8,22.0,43.0,52.0,34.0,61.0,46.0,44.0,17.0,17.0,6.0,153.0,183.0,5.0,11.0,43.0,,2.0,
