Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",28y 350d,135 (81-1-53 60.37%),49 (0.36),←,
37,"Bassett, Adrian",24y 26d,16 (10-0-6 62.50%),7 (0.44),←,
16,"Bond, Chris",22y 70d,6 (3-0-3 50.00%),4 (0.67),←,
21,"Bradley, Craig",27y 165d,116 (73-1-42 63.36%),88 (0.76),←,
40,"Cavedon, Andrew",19y 152d,2 (2-0-0 100.00%),,←,
35,"Dean, Peter",26y 28d,108 (71-1-36 66.20%),15 (0.14),←,
6,"Dorotich, Jon",28y 344d,91 (56-1-34 62.09%),67 (0.74),←,
9,"Edgar, Stephen",24y 64d,8 (4-0-4 50.00%),,←,
12,"Gleeson, Adrian",23y 341d,91 (57-1-33 63.19%),96 (1.05),←,
13,"Hanna, Mil",25y 1d,67 (36-1-30 54.48%),22 (0.33),←,
28,"Kernahan, David",25y 269d,28 (15-0-13 53.57%),8 (0.29),←,
4,"Kernahan, Stephen",27y 217d,118 (74-1-43 63.14%),325 (2.75),←,
44,"Madden, Justin",29y 310d,206 (130-1-75 63.35%),142 (0.69),161 (100-1-60 62.42%),122 (0.76)
23,"Meldrum, Paul",30y 205d,141 (93-1-47 66.31%),134 (0.95),←,
27,"OSullivan, Luke",23y 9d,15 (7-0-8 46.67%),11 (0.73),←,
19,"Phillips, Andrew",21y 69d,24 (12-1-11 52.08%),20 (0.83),←,
7,"Ratten, Brett",19y 269d,3 (2-0-1 66.67%),2 (0.67),←,
36,"Rieniets, Tim",24y 357d,14 (9-0-5 64.29%),4 (0.29),←,
1,"Silvagni, Stephen",23y 310d,99 (64-0-35 64.65%),60 (0.61),←,
15,"Verbeek, Simon",24y 8d,27 (14-1-12 53.70%),31 (1.15),←,
Totals,Totals,25y 14d,1315 (813-11-491 61.83%),1085 (0.83),,
C,"Parkin, David",48y 206d,285 (168-1-116 59.12%),,122 (81-1-40 66.80%),
