Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Baguley, Mark",8,4,5,13,,,,2.0,2.0,1.0,,2.0,,,,4.0,9.0,,,4.0,,,89.0
44,"Bellchambers, Tom",8,6,2,10,3,1.0,35.0,3.0,,1.0,1.0,,2.0,,,5.0,5.0,1.0,4.0,,,1.0,87.0
22,"Carlisle, Jake",6,2,6,12,,,,2.0,2.0,,,1.0,,1.0,,4.0,7.0,,,6.0,,,95.0
12,"Crameri, Stewart",5,5,8,13,1,2.0,,,,1.0,,2.0,,,,7.0,6.0,2.0,2.0,,,1.0,80.0
29,"Davey, Alwyn",5,1,6,11,1,,,7.0,1.0,,1.0,1.0,1.0,,,7.0,4.0,,,1.0,,1.0,85.0
47,"DellOlio, Cory",5,3,5,10,1,1.0,,2.0,,3.0,,4.0,,2.0,,1.0,8.0,,1.0,,,1.0,80.0
15,"Dempsey, Courtenay",9,3,5,14,,,,2.0,3.0,3.0,2.0,2.0,,1.0,,5.0,9.0,,,,1.0,,91.0
2,"Dyson, Ricky",11,4,5,16,,,,1.0,4.0,3.0,2.0,3.0,1.0,1.0,,7.0,10.0,,,1.0,,,80.0
31,"Fletcher, Dustin",20,2,4,24,,,,,9.0,1.0,1.0,3.0,1.0,1.0,,11.0,10.0,,,6.0,,,96.0
3,"Gumbleton, Scott",3,6,4,7,1,,,2.0,,,,,1.0,,,3.0,5.0,1.0,1.0,,,,83.0
34,"Hardingham, Kyle",8,6,7,15,,,,2.0,4.0,,1.0,2.0,,1.0,,7.0,9.0,1.0,,6.0,,,93.0
21,"Heppell, Dyson",11,3,9,20,,,,4.0,1.0,2.0,,1.0,1.0,,,7.0,11.0,1.0,,,,1.0,90.0
19,"Hille, David",3,3,6,9,,,7.0,2.0,,3.0,,3.0,1.0,1.0,,7.0,3.0,1.0,,3.0,,1.0,89.0
26,"Hooker, Cale",3,4,7,10,,,,1.0,3.0,,1.0,3.0,,2.0,,5.0,5.0,,,8.0,2.0,,98.0
40,"Howlett, Ben",7,5,5,12,,,,5.0,1.0,,3.0,1.0,,1.0,,3.0,9.0,,,1.0,1.0,,80.0
7,"Jetta, Leroy",14,1,2,16,1,,,3.0,1.0,7.0,1.0,1.0,3.0,,,5.0,11.0,,,,2.0,,81.0
42 ↑,"Lovett-Murray, Nathan",2,,6,8,,,,2.0,,1.0,2.0,,1.0,,,5.0,4.0,,,1.0,,1.0,24.0
17,"Melksham, Jake",3,,4,7,,,,7.0,1.0,4.0,1.0,1.0,,1.0,,2.0,3.0,,,2.0,1.0,,75.0
6 ↓,"Monfries, Angus",3,2,5,8,1,1.0,,6.0,1.0,,1.0,,,,,4.0,4.0,,1.0,,,,58.0
23,"Myers, David",12,3,2,14,1,1.0,,4.0,3.0,1.0,1.0,2.0,1.0,1.0,,8.0,6.0,1.0,1.0,2.0,1.0,,82.0
5,"Stanton, Brent",15,8,3,18,,,,3.0,3.0,6.0,1.0,4.0,,1.0,,2.0,15.0,,,2.0,2.0,,87.0
4,"Watson, Jobe",16,7,13,29,,,,7.0,1.0,4.0,8.0,4.0,1.0,1.0,,12.0,18.0,1.0,,2.0,1.0,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,78,119,296,10,7.0,42.0,67.0,40.0,41.0,27.0,40.0,14.0,15.0,,121.0,171.0,9.0,10.0,45.0,11.0,8.0,
Opposition,Opposition,235,108,144,379,20,14.0,26.0,64.0,28.0,65.0,41.0,40.0,15.0,14.0,6.0,153.0,229.0,15.0,24.0,46.0,6.0,13.0,
