Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 15d,82 (49-1-32 60.37%),6 (0.07),64 (42-1-21 66.41%),2 (0.03)
20,"Brogan, Dean",24y 224d,24 (19-0-5 79.17%),8 (0.33),←,
8,"Burgoyne, Shaun",20y 278d,34 (28-0-6 82.35%),57 (1.68),←,
9,"Carr, Josh",23y 88d,78 (54-1-23 69.87%),45 (0.58),←,
25,"Cassisi, Domenic",20y 307d,16 (13-0-3 81.25%),,←,
26,"Cochrane, Stuart",25y 6d,65 (34-0-31 52.31%),13 (0.20),15 (11-0-4 73.33%),2 (0.13)
12,"Cockatoo-Collins, Che",28y 143d,153 (94-3-56 62.42%),210 (1.37),68 (47-0-21 69.12%),101 (1.49)
35,"Cornes, Chad",23y 256d,91 (56-1-34 62.09%),97 (1.07),←,
18,"Cornes, Kane",20y 202d,36 (26-0-10 72.22%),13 (0.36),←,
17,"Dew, Stuart",23y 342d,106 (58-2-46 55.66%),162 (1.53),←,
34,"Guerra, Brent",21y 58d,61 (44-0-17 72.13%),37 (0.61),←,
38,"James, Roger",27y 278d,115 (68-2-45 60.00%),73 (0.63),←,
3,"Montgomery, Brett",30y 55d,143 (91-2-50 64.34%),87 (0.61),83 (51-1-31 62.05%),33 (0.40)
14,"Paxman, Stephen",32y 234d,232 (92-2-138 40.09%),37 (0.16),130 (70-2-58 54.62%),19 (0.15)
15,"Pickett, Byron",25y 349d,137 (87-0-50 63.50%),107 (0.78),17 (13-0-4 76.47%),26 (1.53)
27,"Poulton, Jared",26y 96d,70 (44-1-25 63.57%),16 (0.23),←,
1,"Primus, Matthew",28y 195d,137 (64-2-71 47.45%),65 (0.47),117 (63-2-52 54.70%),60 (0.51)
6,"Schofield, Jarrad",28y 177d,161 (98-1-62 61.18%),109 (0.68),98 (59-1-38 60.71%),75 (0.77)
36,"Stevens, Nick",23y 204d,121 (70-2-49 58.68%),73 (0.60),←,
16,"Tredrea, Warren",24y 214d,122 (70-1-51 57.79%),245 (2.01),←,
2,"Wakelin, Darryl",28y 349d,174 (96-1-77 55.46%),11 (0.06),59 (43-0-16 72.88%),3 (0.05)
4,"Wanganeen, Gavin",30y 38d,249 (145-5-99 59.24%),161 (0.65),122 (72-2-48 59.84%),98 (0.80)
Totals,Totals,25y 286d,2407 (1400-27-980 58.16%),1632 (0.68),,
C,"Williams, Mark",44y 339d,110 (66-1-43 60.45%),,←,
