Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",25y 156d,140 (92-2-46 66.43%),86 (0.61),←,
24,"Blake, Mark",23y 242d,65 (52-0-13 80.00%),10 (0.15),←,
17,"Byrnes, Shannon",25y 32d,59 (44-0-15 74.58%),32 (0.54),←,
35,"Chapman, Paul",27y 185d,162 (97-2-63 60.49%),213 (1.31),←,
11,"Corey, Joel",27y 81d,183 (112-2-69 61.75%),55 (0.30),←,
44,"Enright, Corey",27y 237d,157 (94-2-61 60.51%),47 (0.30),←,
2,"Harley, Tom",30y 295d,185 (113-3-69 61.89%),11 (0.06),184 (112-3-69 61.68%),10 (0.05)
26,"Hawkins, Tom",20y 292d,25 (22-0-3 88.00%),36 (1.44),←,
20,"Johnson, Steve",25y 309d,119 (80-2-37 68.07%),231 (1.94),←,
9,"Kelly, James",25y 131d,136 (84-1-51 62.13%),62 (0.46),←,
45,"Ling, Cameron",28y 71d,187 (115-3-69 62.30%),106 (0.57),←,
4,"Mackie, Andrew",24y 275d,89 (68-0-21 76.40%),54 (0.61),←,
39,"Milburn, Darren",32y 24d,241 (138-1-102 57.47%),87 (0.36),←,
21,"Mooney, Cameron",29y 225d,175 (113-1-61 64.86%),221 (1.26),164 (103-1-60 63.11%),219 (1.34)
41,"Mumford, Shane",22y 308d,7 (7-0-0 100.00%),1 (0.14),←,
33,"Rooke, Max",27y 141d,119 (72-2-45 61.34%),45 (0.38),←,
30,"Scarlett, Matthew",29y 338d,213 (129-2-82 61.03%),16 (0.08),←,
14,"Selwood, Joel",20y 348d,52 (48-0-4 92.31%),14 (0.27),←,
27,"Stokes, Mathew",24y 168d,58 (49-0-9 84.48%),90 (1.55),←,
7,"Taylor, Harry",22y 331d,28 (26-0-2 92.86%),3 (0.11),←,
5,"Varcoe, Travis",21y 29d,41 (37-0-4 90.24%),39 (0.95),←,
40,"Wojcinski, David",28y 233d,139 (86-2-51 62.59%),46 (0.33),←,
Totals,Totals,26y 3d,2580 (1678-25-877 65.04%),1505 (0.58),,
C,"Thompson, Mark",45y 171d,217 (129-3-85 60.14%),,←,
