Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
13,"Antrobus, Tony",28y 20d,16 (11-0-5 68.75%),22 (1.38),←,
8,"Bewick, Darren",22y 250d,36 (22-0-14 61.11%),59 (1.64),←,
40,"Burns, Adrian",18y 266d,1 (0-0-1 0.00%),,←,
23,"Cransberg, Peter",22y 273d,5 (3-0-2 60.00%),6 (1.20),←,
6,"Daniher, Anthony",27y 97d,171 (85-0-86 49.71%),74 (0.43),56 (36-0-20 64.29%),12 (0.21)
5,"Daniher, Terry",32y 256d,271 (166-3-102 61.81%),448 (1.65),252 (156-2-94 62.30%),426 (1.69)
15,"Ezard, Alan",27y 13d,127 (85-0-42 66.93%),172 (1.35),←,
29,"Grenvold, David",24y 53d,15 (12-0-3 80.00%),2 (0.13),←,
16,"Hamilton, Paul",22y 313d,75 (39-1-35 52.67%),6 (0.08),←,
9,"Kickett, Derek",27y 204d,17 (8-0-9 47.06%),17 (1.00),5 (3-0-2 60.00%),5 (1.00)
4,"Long, Michael",20y 209d,29 (20-0-9 68.97%),23 (0.79),←,
27,"Madden, Simon",32y 119d,330 (194-2-134 59.09%),502 (1.52),←,
41,"Manning, Andrew",23y 156d,39 (9-0-30 23.08%),29 (0.74),8 (4-0-4 50.00%),6 (0.75)
10,"ODonnell, Gary",24y 351d,51 (32-0-19 62.75%),10 (0.20),←,
3,"Salmon, Paul",25y 98d,109 (65-1-43 60.09%),263 (2.41),←,
17,"Sporn, Kieran",23y 243d,23 (16-0-7 69.57%),25 (1.09),←,
26,"Thompson, Mark",26y 160d,100 (66-1-33 66.50%),28 (0.28),←,
2,"Underwood, Andrew",22y 288d,12 (8-0-4 66.67%),4 (0.33),←,
32,"Watson, Tim",28y 289d,249 (154-3-92 62.45%),274 (1.10),←,
24,"Werner, Michael",20y 322d,16 (11-0-5 68.75%),29 (1.81),←,
Totals,Totals,25y 53d,1692 (1006-11-675 59.46%),1993 (1.18),,
C,"Sheedy, Kevin",42y 125d,218 (145-1-72 66.74%),,←,
