Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",23y 182d,83 (36-2-45 44.58%),26 (0.31),←,
37,"Austin, Matt",20y 47d,1 (1-0-0 100.00%),,←,
20,"Black, Simon",30y 43d,240 (143-3-94 60.21%),145 (0.60),←,
36,"Bradshaw, Daniel",30y 176d,209 (118-2-89 56.94%),463 (2.22),206 (115-2-89 56.31%),463 (2.25)
17,"Brennan, Jared",24y 292d,86 (42-2-42 50.00%),59 (0.69),←,
16,"Brown, Jonathan",27y 199d,168 (107-2-59 64.29%),364 (2.17),←,
1,"Clark, Mitch",21y 209d,30 (13-1-16 45.00%),20 (0.67),←,
39,"Drummond, Josh",26y 27d,53 (25-1-27 48.11%),23 (0.43),←,
5,"Harding, Scott",22y 331d,37 (20-2-15 56.76%),12 (0.32),←,
4,"Johnstone, Travis",28y 303d,186 (92-1-93 49.73%),131 (0.70),26 (14-0-12 53.85%),20 (0.77)
26,"Macdonald, Joel",24y 218d,66 (37-0-29 56.06%),6 (0.09),←,
9,"McGrath, Ashley",25y 361d,121 (67-1-53 55.79%),101 (0.83),←,
21,"Merrett, Daniel",24y 155d,76 (33-2-41 44.74%),16 (0.21),←,
24,"Patfull, Joel",24y 160d,66 (29-2-35 45.45%),19 (0.29),←,
31,"Polkinghorne, James",20y 115d,8 (5-0-3 62.50%),2 (0.25),←,
6,"Power, Luke",29y 128d,225 (132-2-91 59.11%),195 (0.87),←,
2,"Proud, Albert",20y 252d,14 (6-0-8 42.86%),2 (0.14),←,
10,"Rich, Daniel",18y 343d,8 (5-0-3 62.50%),3 (0.38),←,
35,"Rischitelli, Michael",23y 128d,73 (33-2-38 46.58%),32 (0.44),←,
3,"Sheldon, Sam",20y 69d,3 (3-0-0 100.00%),,←,
11,"Sherman, Justin",22y 110d,81 (33-2-46 41.98%),54 (0.67),←,
32,"Stiller, Cheynee",23y 13d,52 (21-2-29 42.31%),12 (0.23),←,
Totals,Totals,24y 92d,1886 (1001-29-856 53.08%),1685 (0.89),,
C,"Voss, Michael",33y 313d,8 (5-0-3 62.50%),,←,
