Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
33,"Adams, Marcus",22y 334d,8 (6-0-2 75.00%),,←,
24,"Biggs, Shane",24y 298d,26 (16-0-10 61.54%),5 (0.19),20 (13-0-7 65.00%),5 (0.25)
4,"Bontempelli, Marcus",20y 187d,47 (25-0-22 53.19%),43 (0.91),←,
5,"Boyd, Matthew",33y 276d,267 (129-2-136 48.69%),83 (0.31),←,
15,"Campbell, Tom",24y 209d,32 (12-0-20 37.50%),19 (0.59),←,
6,"Dahlhaus, Luke",23y 282d,104 (45-0-59 43.27%),92 (0.88),←,
35,"Daniel, Caleb",19y 327d,18 (12-0-6 66.67%),11 (0.61),←,
29,"Dickson, Tory",28y 246d,63 (28-0-35 44.44%),110 (1.75),←,
20,"Dunkley, Josh",19y 141d,3 (3-0-0 100.00%),3 (1.00),←,
7,"Hunter, Lachie",21y 168d,46 (22-0-24 47.83%),20 (0.43),←,
21,"Liberatore, Tom",24y 13d,87 (32-0-55 36.78%),25 (0.29),←,
11,"Macrae, Jack",21y 300d,65 (32-0-33 49.23%),18 (0.28),←,
16,"McLean, Toby",20y 119d,14 (10-0-4 71.43%),13 (0.93),←,
38,"Morris, Dale",33y 152d,217 (117-2-98 54.38%),3 (0.01),←,
42,"Picken, Liam",29y 302d,160 (76-0-84 47.50%),50 (0.31),←,
43,"Redpath, Jack",25y 168d,18 (12-0-6 66.67%),29 (1.61),←,
18,"Roberts, Fletcher",22y 361d,24 (11-0-13 45.83%),,←,
23,"Roughead, Jordan",25y 208d,98 (42-0-56 42.86%),19 (0.19),←,
9,"Stringer, Jake",22y 34d,60 (29-0-31 48.33%),115 (1.92),←,
1,"Suckling, Matt",27y 309d,108 (80-0-28 74.07%),55 (0.51),6 (5-0-1 83.33%),4 (0.67)
3,"Wallis, Mitch",23y 218d,86 (37-0-49 43.02%),37 (0.43),←,
10,"Wood, Easton",26y 268d,95 (48-0-47 50.53%),13 (0.14),←,
Totals,Totals,24y 257d,1646 (824-4-818 50.06%),763 (0.46),,
C,"Beveridge, Luke",45y 280d,33 (21-0-12 63.64%),,←,
