Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 282d,184 (75-2-107 41.30%),42 (0.23),←,
4,"Aish, James",18y 289d,20 (7-0-13 35.00%),5 (0.25),←,
17,"Beams, Claye",22y 357d,27 (10-0-17 37.04%),19 (0.70),←,
8,"Bewick, Rohan",24y 318d,62 (26-0-36 41.94%),46 (0.74),←,
42,"Clarke, Justin",20y 279d,35 (14-0-21 40.00%),1 (0.03),←,
33,"Close, Michael",20y 25d,14 (4-0-10 28.57%),10 (0.71),←,
5,"Crisp, Jack",20y 326d,17 (7-0-10 41.18%),10 (0.59),←,
34,"Freeman, Jonathan",20y 119d,3 (1-0-2 33.33%),6 (2.00),←,
27,"Gardiner, Darcy",18y 336d,16 (6-0-10 37.50%),2 (0.13),←,
6,"Green, Josh",22y,53 (24-0-29 45.28%),69 (1.30),←,
11,"Hanley, Pearce",25y 282d,95 (33-0-62 34.74%),35 (0.37),←,
2,"Harwood, Ryan",23y 17d,56 (23-0-33 41.07%),6 (0.11),←,
36,"Maguire, Matt",30y 86d,168 (82-1-85 49.11%),21 (0.13),69 (28-0-41 40.58%),2 (0.03)
12,"Martin, Stefan",27y 280d,73 (20-1-52 28.08%),27 (0.37),16 (6-0-10 37.50%),4 (0.25)
32,"Mayes, Sam",20y 96d,38 (17-0-21 44.74%),23 (0.61),←,
9,"McGrath, Ashley",31y 96d,214 (103-2-109 48.60%),170 (0.79),←,
25,"McStay, Daniel",19y 61d,8 (4-0-4 50.00%),6 (0.75),←,
21,"Merrett, Daniel",29y 255d,170 (74-3-93 44.41%),68 (0.40),←,
24,"Patfull, Joel",29y 260d,181 (73-3-105 41.16%),24 (0.13),←,
38,"Rockliff, Tom",24y 183d,101 (35-0-66 34.65%),51 (0.50),←,
28,"Taylor, Lewis",19y 188d,21 (7-0-14 33.33%),11 (0.52),←,
15,"Zorko, Dayne",25y 196d,59 (25-0-34 42.37%),60 (1.02),←,
Totals,Totals,23y 313d,1615 (670-12-933 41.49%),712 (0.44),,
C,"Leppitsch, Justin",38y 327d,21 (7-0-14 33.33%),,←,
