Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 282d,178 (99-1-78 55.90%),675 (3.79),172 (94-1-77 54.94%),665 (3.87)
3,"Bairstow, Mark",29y 351d,121 (72-1-48 59.92%),153 (1.26),←,
6,"Barnes, John",24y 39d,37 (18-1-18 50.00%),20 (0.54),25 (12-0-13 48.00%),8 (0.32)
27,"Bews, Andrew",28y 356d,201 (105-1-95 52.49%),132 (0.66),←,
40,"Brown, Paul",24y 65d,41 (26-0-15 63.41%),47 (1.15),←,
7,"Couch, Paul",28y 356d,178 (100-0-78 56.18%),147 (0.83),←,
28,"Darcy, Tim",29y 176d,151 (80-0-71 52.98%),65 (0.43),←,
14,"Handley, Steven",22y 352d,31 (20-0-11 64.52%),14 (0.45),←,
29,"Hinkley, Ken",26y 283d,87 (48-0-39 55.17%),62 (0.71),76 (44-0-32 57.89%),41 (0.54)
32,"Hocking, Garry",24y 275d,114 (64-1-49 56.58%),111 (0.97),←,
1,"Hocking, Steve",28y 173d,171 (91-0-80 53.22%),10 (0.06),←,
10,"Hooper, Stephen",24y 62d,21 (12-0-9 57.14%),,←,
39,"Lamb, Jamie",25y 88d,46 (12-0-34 26.09%),10 (0.22),13 (7-0-6 53.85%),3 (0.23)
12,"Malakellis, Spiro",25y 78d,66 (40-0-26 60.61%),18 (0.27),←,
21,"Mansfield, Michael",21y 336d,48 (28-0-20 58.33%),39 (0.81),←,
17,"McGrath, Tim",22y 276d,47 (29-0-18 61.70%),,40 (25-0-15 62.50%),
22,"Neeld, Mark",21y 362d,47 (26-0-21 55.32%),17 (0.36),←,
15,"Riccardi, Peter",20y 205d,31 (20-0-11 64.52%),22 (0.71),←,
8,"Scott, Robert",24y 131d,117 (65-1-51 55.98%),152 (1.30),←,
11,"Tudor, Leigh",23y 288d,15 (6-0-9 40.00%),13 (0.87),7 (3-0-4 42.86%),7 (1.00)
Totals,Totals,25y 190d,1748 (961-6-781 54.98%),1707 (0.98),,
C,"Blight, Malcolm",43y 144d,129 (74-0-55 57.36%),,113 (68-0-45 60.18%),
