Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",6,4,,6,,,1.0,3.0,1.0,,,2.0,,,,,6.0,,,8.0,,,96.0
35,"Broad, Nathan",2,2,1,3,,,,1.0,,,,2.0,1.0,1.0,,4.0,1.0,1.0,,3.0,,,78.0
22,"Caddy, Josh",15,6,2,17,2,2.0,,3.0,,4.0,1.0,1.0,2.0,1.0,,7.0,10.0,2.0,2.0,,,,96.0
11,"Castagna, Jason",4,1,4,8,,,,7.0,,2.0,1.0,,1.0,,,2.0,5.0,,,1.0,,1.0,78.0
30,"Conca, Reece",8,3,9,17,,,,6.0,1.0,2.0,2.0,3.0,,,,5.0,9.0,,,1.0,,,70.0
9,"Cotchin, Trent",17,1,9,26,,1.0,,5.0,1.0,3.0,7.0,4.0,1.0,3.0,,16.0,11.0,,,4.0,,1.0,75.0
10,"Edwards, Shane",9,1,6,15,1,2.0,,2.0,,3.0,4.0,4.0,,,,7.0,7.0,,,2.0,,1.0,86.0
34,"Graham, Jack",5,1,2,7,1,,,7.0,,,,,,,,2.0,5.0,,,,,,58.0
6,"Grigg, Shaun",18,6,7,25,,,,4.0,,9.0,2.0,5.0,,2.0,,9.0,16.0,,,,,,84.0
2,"Grimes, Dylan",6,3,6,12,,,,2.0,2.0,2.0,,1.0,,,,8.0,5.0,2.0,,12.0,,,86.0
28,"Higgins, Jack",14,4,6,20,1,1.0,,3.0,1.0,6.0,,2.0,2.0,1.0,,10.0,8.0,1.0,1.0,3.0,,2.0,72.0
14,"Houli, Bachar",12,3,12,24,,,,4.0,2.0,2.0,2.0,4.0,1.0,,,6.0,16.0,,,4.0,,,73.0
23,"Lambert, Kane",10,2,16,26,,,,4.0,1.0,6.0,4.0,6.0,1.0,2.0,,17.0,12.0,,1.0,2.0,,3.0,83.0
4,"Martin, Dustin",18,4,11,29,1,2.0,,4.0,,5.0,10.0,4.0,1.0,1.0,,17.0,7.0,3.0,,3.0,,,87.0
33,"McIntosh, Kamdyn",9,3,3,12,3,,,3.0,1.0,2.0,,1.0,1.0,1.0,,5.0,6.0,,1.0,4.0,,,81.0
25,"Nankervis, Toby",8,3,6,14,,,27.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,,8.0,5.0,1.0,1.0,5.0,,,78.0
3,"Prestia, Dion",21,3,5,26,1,,,2.0,1.0,7.0,5.0,5.0,1.0,,,10.0,15.0,,1.0,1.0,,,76.0
18,"Rance, Alex",11,5,2,13,,,,1.0,6.0,,,1.0,2.0,1.0,,4.0,8.0,,,8.0,,,100.0
8,"Riewoldt, Jack",10,3,5,15,,2.0,2.0,3.0,,3.0,,1.0,1.0,,,8.0,4.0,,2.0,2.0,,,94.0
17,"Rioli, Daniel",7,,9,16,3,,,3.0,,2.0,,2.0,3.0,1.0,,12.0,6.0,,,1.0,,,81.0
15,"Short, Jayden",16,4,5,21,,1.0,,4.0,6.0,3.0,,1.0,,,,3.0,14.0,,,1.0,,,79.0
1,"Vlastuin, Nick",7,4,5,12,,,,2.0,,3.0,,5.0,,4.0,,9.0,7.0,1.0,,9.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,66,131,364,13,17.0,30.0,75.0,24.0,66.0,41.0,58.0,20.0,19.0,,169.0,183.0,11.0,9.0,74.0,,8.0,
Opposition,Opposition,209,57,164,373,9,10.0,59.0,81.0,46.0,36.0,44.0,54.0,19.0,20.0,,174.0,193.0,7.0,5.0,73.0,,5.0,
