Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",25y 266d,117 (48-0-69 41.03%),24 (0.21),35 (15-0-20 42.86%),1 (0.03)
41,"Banfield, Bailey",23y 156d,36 (13-0-23 36.11%),12 (0.33),←,
19,"Blakely, Connor",25y 152d,76 (31-0-45 40.79%),3 (0.04),←,
8,"Brayshaw, Andrew",21y 266d,74 (30-0-44 40.54%),20 (0.27),←,
5,"Cerra, Adam",21y 298d,74 (31-0-43 41.89%),15 (0.20),←,
33,"Colyer, Travis",29y 342d,125 (59-1-65 47.60%),73 (0.58),38 (16-0-22 42.11%),19 (0.50)
12,"Crowden, Mitch",22y 95d,37 (16-0-21 43.24%),14 (0.38),←,
4,"Darcy, Sean",23y 50d,59 (23-0-36 38.98%),22 (0.37),←,
23,"Henry, Liam",19y 338d,17 (6-0-11 35.29%),9 (0.53),←,
2,"Logue, Griffin",23y 110d,41 (15-0-26 36.59%),1 (0.02),←,
22,"Meek, Lloyd",23y 101d,6 (3-0-3 50.00%),,←,
16,"Mundy, David",36y 12d,351 (176-1-174 50.28%),155 (0.44),←,
13,"Ryan, Luke",25y 176d,82 (34-0-48 41.46%),3 (0.04),←,
28,"Schultz, Lachie",23y 244d,42 (17-0-25 40.48%),36 (0.86),←,
3,"Serong, Caleb",20y 173d,33 (16-0-17 48.48%),8 (0.24),←,
20,"Taberner, Matthew",28y 45d,100 (47-0-53 47.00%),136 (1.36),←,
35,"Treacy, Josh",18y 362d,12 (8-0-4 66.67%),10 (0.83),←,
18,"Tucker, Darcy",24y 190d,91 (29-0-62 31.87%),33 (0.36),←,
31,"Walker, Brandon",18y 288d,7 (4-0-3 57.14%),,←,
38,"Watson, Tobe",23y 241d,12 (5-0-7 41.67%),1 (0.08),←,
34,"Western, Joel",18y 293d,2 (2-0-0 100.00%),,←,
14,"Wilson, Nathan",28y 206d,148 (70-2-76 47.97%),18 (0.12),71 (30-0-41 42.25%),2 (0.03)
26,"Young, Hayden",20y 112d,10 (4-0-6 40.00%),,←,
Totals,Totals,23y 292d,1552 (687-4-861 44.27%),593 (0.38),,
C,"Longmuir, Justin",40y 192d,36 (16-0-20 44.44%),,←,
