St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",10,5,8,18,,,,3.0,2.0,4.0,1.0,1.0,,,,7.0,10.0,1.0,1.0,,3.0,1.0,72.0
26,"Battle, Josh",17,9,4,21,,,,4.0,6.0,1.0,,1.0,1.0,1.0,,5.0,12.0,1.0,,1.0,2.0,,87.0
15,"Billings, Jack",11,6,14,25,2,,,1.0,1.0,4.0,,2.0,,1.0,,6.0,19.0,2.0,1.0,1.0,,,91.0
22,"Brown, Nathan",7,3,,7,,,,,3.0,,,2.0,1.0,2.0,,1.0,6.0,,,8.0,,,89.0
27,"Bruce, Josh",9,10,6,15,1,1.0,2.0,1.0,,2.0,,7.0,,2.0,,9.0,6.0,7.0,2.0,2.0,,1.0,93.0
7,"Dunstan, Luke",15,4,11,26,,1.0,,5.0,1.0,3.0,5.0,1.0,1.0,,2.0,11.0,15.0,,1.0,2.0,,,70.0
4,"Gresham, Jade",14,5,6,20,1,2.0,,2.0,,3.0,4.0,7.0,1.0,2.0,,6.0,13.0,,1.0,,,,84.0
25,"Kent, Dean",12,4,1,13,2,1.0,,1.0,,3.0,,2.0,1.0,,,2.0,11.0,,2.0,1.0,1.0,2.0,71.0
21,"Long, Ben",2,1,1,3,,1.0,,3.0,,,,1.0,,,,2.0,3.0,,,3.0,,,74.0
19,"Marshall, Rowan",6,1,8,14,,,23.0,2.0,,,4.0,1.0,,,,9.0,6.0,,,3.0,,,86.0
36,"McKenzie, Daniel",7,4,8,15,,,,1.0,,1.0,,2.0,,,,5.0,9.0,,,,,,80.0
28,"Membrey, Tim",8,7,7,15,1,1.0,,1.0,,2.0,,1.0,,,,2.0,12.0,,2.0,8.0,,1.0,90.0
16,"Newnes, Jack",7,2,7,14,,1.0,,3.0,,2.0,2.0,3.0,,1.0,,7.0,8.0,,,2.0,,,84.0
34,"Parker, Matthew",4,3,4,8,,1.0,,2.0,,2.0,,2.0,,1.0,,2.0,6.0,,2.0,1.0,,,70.0
33,"Paton, Ben",11,4,8,19,,,,2.0,2.0,2.0,1.0,3.0,1.0,,,6.0,10.0,,,,,,79.0
30,"Phillips, Ed",12,4,11,23,,,,,1.0,3.0,4.0,3.0,,,,9.0,13.0,,,2.0,,1.0,75.0
6,"Ross, Sebastian",16,5,15,31,,,,,1.0,5.0,4.0,3.0,1.0,,,11.0,21.0,,1.0,3.0,3.0,,84.0
5,"Savage, Shane",16,8,9,25,1,,,,9.0,3.0,,1.0,,,,3.0,18.0,,,2.0,1.0,,90.0
35,"Sinclair, Jack",10,4,7,17,1,,,4.0,,3.0,2.0,1.0,,,,11.0,6.0,,1.0,,,1.0,79.0
9,"Steele, Jack",8,6,14,22,1,,,4.0,1.0,2.0,3.0,3.0,1.0,1.0,,9.0,12.0,,1.0,3.0,,,75.0
29,"Webster, Jimmy",14,4,4,18,,,,2.0,4.0,1.0,,3.0,1.0,1.0,,5.0,11.0,1.0,,2.0,,,79.0
44,"Wilkie, Callum",15,5,4,19,,,,,3.0,1.0,,1.0,,1.0,,2.0,15.0,,,4.0,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,104,157,388,10,10.0,25.0,41.0,34.0,47.0,30.0,51.0,9.0,13.0,2.0,130.0,242.0,12.0,15.0,48.0,10.0,7.0,
Opposition,Opposition,232,102,128,360,12,16.0,38.0,51.0,37.0,50.0,34.0,42.0,13.0,9.0,4.0,130.0,220.0,10.0,13.0,56.0,2.0,9.0,
