West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brander, Jarrod",5,3,,5,,1.0,,1.0,,1.0,,,1.0,,,1.0,4.0,,,3.0,,,69.0
28,"Cole, Tom",9,2,3,12,,,,2.0,,,,1.0,1.0,1.0,,6.0,7.0,,,4.0,,1.0,81.0
15,"Cripps, Jamie",11,5,3,14,,,,5.0,,1.0,,3.0,1.0,1.0,,5.0,8.0,,,1.0,,,88.0
14,"Duggan, Liam",14,3,5,19,,,,,5.0,1.0,1.0,1.0,1.0,1.0,,6.0,11.0,,,3.0,,,85.0
3,"Gaff, Andrew",11,1,13,24,,1.0,,4.0,1.0,6.0,6.0,1.0,3.0,,,8.0,16.0,,,,,,87.0
25,"Hurn, Shannon",10,9,4,14,,,,1.0,2.0,1.0,,5.0,1.0,4.0,,4.0,11.0,1.0,,4.0,1.0,,89.0
23,"Jetta, Lewis",9,3,4,13,,,,1.0,2.0,6.0,,5.0,,3.0,,1.0,12.0,,,1.0,,,84.0
17,"Kennedy, Josh",7,4,1,8,2,1.0,,2.0,,2.0,1.0,5.0,2.0,1.0,,9.0,1.0,3.0,3.0,1.0,,,82.0
2,"LeCras, Mark",9,6,10,19,,1.0,,2.0,2.0,1.0,1.0,5.0,1.0,4.0,,9.0,12.0,,,,1.0,,86.0
29,"Lycett, Scott",9,3,4,13,1,,16.0,3.0,1.0,4.0,,1.0,1.0,,,6.0,6.0,,,6.0,,,83.0
7,"Masten, Chris",13,9,10,23,,1.0,,5.0,4.0,4.0,,2.0,1.0,1.0,,7.0,16.0,,,,,,89.0
20,"McGovern, Jeremy",10,6,3,13,,,,2.0,2.0,,1.0,1.0,3.0,,,9.0,5.0,2.0,,9.0,,,87.0
9,"Naitanui, Nic",8,2,7,15,,1.0,32.0,1.0,1.0,4.0,4.0,2.0,3.0,,,12.0,3.0,1.0,,3.0,1.0,,64.0
30,"Nelson, Jackson",13,2,3,16,,,,,5.0,4.0,2.0,3.0,,1.0,,6.0,10.0,,,5.0,,,84.0
8,"Redden, Jack",10,5,18,28,,,,2.0,1.0,2.0,8.0,1.0,1.0,1.0,,13.0,16.0,,,,1.0,,80.0
44,"Rioli, Willie",3,,4,7,,,,5.0,,1.0,1.0,1.0,,1.0,,5.0,2.0,,,1.0,,,85.0
1,"Ryan, Liam",8,3,4,12,1,2.0,,2.0,,2.0,,5.0,1.0,,,7.0,4.0,3.0,1.0,1.0,1.0,,74.0
4,"Sheed, Dom",2,1,9,11,,1.0,,4.0,,4.0,1.0,4.0,,3.0,,7.0,5.0,,,2.0,,,76.0
5,"Sheppard, Brad",11,3,3,14,,,,2.0,4.0,3.0,,3.0,1.0,1.0,,4.0,9.0,,,5.0,,,89.0
13,"Shuey, Luke",8,1,6,14,,1.0,,4.0,,3.0,6.0,3.0,3.0,2.0,,9.0,5.0,,,,,1.0,74.0
45,"Waterman, Jake",4,4,6,10,1,,,1.0,,,,2.0,1.0,,,3.0,7.0,1.0,1.0,,,,78.0
6,"Yeo, Elliot",23,5,6,29,2,1.0,,8.0,2.0,13.0,3.0,5.0,1.0,2.0,2.0,13.0,17.0,1.0,,3.0,,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,80,126,333,7,15.0,48.0,57.0,32.0,63.0,35.0,59.0,27.0,27.0,2.0,150.0,187.0,12.0,5.0,52.0,5.0,4.0,
Opposition,Opposition,219,92,191,410,10,12.0,17.0,61.0,55.0,52.0,25.0,56.0,27.0,27.0,4.0,162.0,248.0,16.0,11.0,47.0,3.0,9.0,
