Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 114d,166 (105-2-59 63.86%),215 (1.30),←,
3,"Bartel, Jimmy",25y 275d,155 (103-2-50 67.10%),96 (0.62),←,
24,"Blake, Mark",23y 361d,77 (61-0-16 79.22%),11 (0.14),←,
17,"Byrnes, Shannon",25y 151d,74 (55-0-19 74.32%),56 (0.76),←,
35,"Chapman, Paul",27y 304d,173 (105-2-66 61.27%),233 (1.35),←,
11,"Corey, Joel",27y 200d,197 (122-2-73 62.44%),60 (0.30),←,
44,"Enright, Corey",27y 356d,173 (106-2-65 61.85%),49 (0.28),←,
2,"Harley, Tom",31y 49d,196 (121-3-72 62.50%),12 (0.06),195 (120-3-72 62.31%),11 (0.06)
26,"Hawkins, Tom",21y 46d,41 (34-0-7 82.93%),55 (1.34),←,
34,"Hogan, Simon",21y 20d,10 (7-0-3 70.00%),7 (0.70),←,
9,"Kelly, James",25y 250d,145 (92-1-52 63.79%),63 (0.43),←,
45,"Ling, Cameron",28y 190d,202 (127-3-72 63.61%),113 (0.56),←,
4,"Mackie, Andrew",25y 29d,104 (80-0-24 76.92%),60 (0.58),←,
39,"Milburn, Darren",32y 143d,254 (148-1-105 58.46%),90 (0.35),←,
21,"Mooney, Cameron",29y 344d,190 (124-1-65 65.53%),249 (1.31),179 (114-1-64 63.97%),247 (1.38)
6,"Ottens, Brad",29y 223d,208 (110-1-97 53.13%),237 (1.14),79 (57-1-21 72.78%),85 (1.08)
30,"Scarlett, Matthew",30y 92d,226 (140-2-84 62.39%),16 (0.07),←,
14,"Selwood, Joel",21y 102d,68 (60-0-8 88.24%),23 (0.34),←,
27,"Stokes, Mathew",24y 287d,71 (58-0-13 81.69%),108 (1.52),←,
7,"Taylor, Harry",23y 85d,41 (36-0-5 87.80%),6 (0.15),←,
5,"Varcoe, Travis",21y 148d,54 (48-0-6 88.89%),49 (0.91),←,
40,"Wojcinski, David",28y 352d,151 (95-2-54 63.58%),48 (0.32),←,
Totals,Totals,26y 104d,2976 (1937-24-1015 65.09%),1856 (0.62),,
C,"Thompson, Mark",45y 290d,233 (141-3-89 61.16%),,←,
