Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
41,"Adkins, Damien",19y 70d,2 (2-0-0 100.00%),2 (1.00),←,
49,"Betheras, Rupert",24y 117d,18 (5-0-13 27.78%),8 (0.44),←,
5,"Buckley, Nathan",27y 237d,144 (53-2-89 37.50%),150 (1.04),124 (49-2-73 40.32%),129 (1.04)
17,"Burns, Scott",25y 87d,87 (33-1-53 38.51%),36 (0.41),←,
40,"Davis, Leon",18y 276d,2 (2-0-0 100.00%),,←,
25,"Fraser, Josh",18y 74d,2 (2-0-0 100.00%),1 (0.50),←,
9,"Freeborn, Glenn",27y 42d,79 (44-0-35 55.70%),43 (0.54),24 (6-0-18 25.00%),16 (0.67)
31,"Johnson, Ben",18y 349d,2 (2-0-0 100.00%),3 (1.50),←,
30,"Kinnear, Ben",21y 21d,14 (5-0-9 35.71%),2 (0.14),←,
18,"Licuria, Paul",22y 75d,25 (6-0-19 24.00%),9 (0.36),15 (4-0-11 26.67%),7 (0.47)
24,"Lockyer, Tarkyn",20y 141d,17 (6-0-11 35.29%),4 (0.24),←,
48,"Michael, Mal",22y 269d,48 (18-0-30 37.50%),12 (0.25),←,
11,"OBree, Shane",21y 4d,21 (11-0-10 52.38%),4 (0.19),2 (2-0-0 100.00%),1 (0.50)
2,"Orchard, Mark",23y 352d,70 (33-1-36 47.86%),10 (0.14),29 (9-1-19 32.76%),5 (0.17)
35,"Prestigiacomo, Simon",22y 48d,50 (16-0-34 32.00%),2 (0.04),←,
23,"Rocca, Anthony",22y 217d,80 (32-0-48 40.00%),98 (1.23),58 (21-0-37 36.21%),87 (1.50)
36,"Rocca, Saverio",26y 120d,146 (66-2-78 45.89%),493 (3.38),←,
20,"Tarrant, Chris",19y 183d,25 (8-0-17 32.00%),18 (0.72),←,
21,"Tuckey, Brent",20y 205d,12 (4-0-8 33.33%),2 (0.17),←,
27,"Ukovic, Andrew",21y 117d,21 (13-0-8 61.90%),8 (0.38),2 (2-0-0 100.00%),
16,"Wasley, James",20y 244d,15 (3-0-12 20.00%),2 (0.13),←,
10,"Williams, Paul",26y 351d,170 (76-2-92 45.29%),203 (1.19),←,
Totals,Totals,22y 114d,1050 (440-8-602 41.90%),1110 (1.06),,
C,"Malthouse, Mick",46y 215d,380 (225-4-151 59.74%),,2 (2-0-0 100.00%),
