Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Brown, Nathan",19y 158d,9 (5-0-4 55.56%),2 (0.22),←,
40,"Bryan, Chris",26y 78d,30 (11-1-18 38.33%),17 (0.57),14 (8-0-6 57.14%),8 (0.57)
17,"Burns, Scott",33y 152d,252 (114-1-137 45.44%),146 (0.58),←,
18,"Clarke, Martin",20y 192d,19 (11-0-8 57.89%),6 (0.32),←,
32,"Cloke, Travis",21y 79d,64 (34-0-30 53.13%),70 (1.09),←,
1,"Davis, Leon",26y 341d,148 (71-0-77 47.97%),185 (1.25),←,
4,"Didak, Alan",25y 98d,129 (72-0-57 55.81%),184 (1.43),←,
25,"Fraser, Josh",26y 139d,164 (87-0-77 53.05%),138 (0.84),←,
26,"Johnson, Ben",27y 48d,163 (86-0-77 52.76%),48 (0.29),←,
24,"Lockyer, Tarkyn",28y 206d,176 (84-0-92 47.73%),100 (0.57),←,
8,"Lumumba, Heritier",21y 190d,45 (26-0-19 57.78%),2 (0.04),←,
5,"Maxwell, Nick",24y 355d,80 (43-0-37 53.75%),18 (0.22),←,
7,"Medhurst, Paul",26y 164d,125 (65-0-60 52.00%),213 (1.70),26 (15-0-11 57.69%),47 (1.81)
11,"OBree, Shane",29y 69d,201 (100-0-101 49.75%),76 (0.38),182 (91-0-91 50.00%),73 (0.40)
10,"Pendlebury, Scott",20y 137d,41 (23-0-18 56.10%),28 (0.68),←,
23,"Rocca, Anthony",30y 282d,237 (116-0-121 48.95%),410 (1.73),215 (105-0-110 48.84%),399 (1.86)
39,"Shaw, Heath",22y 178d,62 (34-0-28 54.84%),14 (0.23),←,
22,"Shaw, Rhyce",26y 220d,83 (43-0-40 51.81%),16 (0.19),←,
36,"Swan, Dane",24y 88d,85 (44-0-41 51.76%),41 (0.48),←,
13,"Thomas, Dale",20y 337d,50 (29-0-21 58.00%),40 (0.80),←,
14,"Wakelin, Shane",33y 285d,241 (116-2-123 48.55%),20 (0.08),147 (75-0-72 51.02%),1 (0.01)
21,"Wellingham, Sharrod",19y 321d,3 (3-0-0 100.00%),1 (0.33),←,
Totals,Totals,25y 104d,2407 (1217-4-1186 50.56%),1775 (0.74),,
C,"Malthouse, Mick",54y 280d,573 (320-4-249 56.20%),,195 (97-0-98 49.74%),
