Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 78d,132 (78-1-53 59.47%),16 (0.12),←,
22,"Breust, Luke",21y 156d,20 (16-0-4 80.00%),33 (1.65),←,
9,"Burgoyne, Shaun",29y 177d,200 (128-1-71 64.25%),196 (0.98),43 (31-1-11 73.26%),25 (0.58)
13,"Cheney, Kyle",22y 234d,23 (10-0-13 43.48%),2 (0.09),9 (8-0-1 88.89%),2 (0.22)
23,"Franklin, Lance",25y 76d,145 (79-1-65 54.83%),461 (3.18),←,
6,"Gibson, Josh",28y 33d,105 (55-2-48 53.33%),2 (0.02),40 (26-1-13 66.25%),
18,"Guerra, Brent",29y 322d,220 (146-1-73 66.59%),103 (0.47),124 (77-1-46 62.50%),20 (0.16)
19,"Gunston, Jack",20y 182d,17 (7-0-10 41.18%),22 (1.29),3 (2-0-1 66.67%),2 (0.67)
20,"Hale, David",27y 329d,152 (73-2-77 48.68%),141 (0.93),23 (17-0-6 73.91%),22 (0.96)
3,"Lewis, Jordan",25y 357d,150 (81-1-68 54.33%),70 (0.47),←,
5,"Mitchell, Sam",29y 186d,200 (106-1-93 53.25%),48 (0.24),←,
7,"Osborne, Michael",29y 261d,159 (81-1-77 51.26%),106 (0.67),←,
33,"Rioli, Cyril",22y 276d,86 (55-1-30 64.53%),107 (1.24),←,
2,"Roughead, Jarryd",25y 83d,138 (75-1-62 54.71%),254 (1.84),←,
21,"Savage, Shane",21y 101d,23 (16-0-7 69.57%),18 (0.78),←,
25,"Schoenmakers, Ryan",21y 159d,38 (18-0-20 47.37%),1 (0.03),←,
12,"Sewell, Brad",28y 73d,148 (80-1-67 54.39%),22 (0.15),←,
26,"Shiels, Liam",20y 352d,43 (26-0-17 60.47%),13 (0.30),←,
24,"Stratton, Ben",23y 45d,30 (17-1-12 58.33%),1 (0.03),←,
4,"Suckling, Matt",23y 265d,32 (21-0-11 65.63%),11 (0.34),←,
37,"Whitecross, Brendan",22y 81d,53 (32-1-20 61.32%),31 (0.58),←,
11,"Young, Clinton",26y 59d,97 (56-1-40 58.25%),47 (0.48),←,
Totals,Totals,24y 359d,2211 (1256-17-938 56.81%),1705 (0.77),,
C,"Clarkson, Alastair",43y 354d,166 (90-1-75 54.52%),,←,
