Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 192d,88 (53-0-35 60.23%),23 (0.26),←,
21,"Barry, Leo",30y 14d,206 (120-0-86 58.25%),51 (0.25),←,
42,"Bevan, Paul",22y 248d,52 (32-0-20 61.54%),11 (0.21),←,
6,"Bolton, Craig",27y 2d,137 (84-0-53 61.31%),23 (0.17),108 (67-0-41 62.04%),13 (0.12)
24,"Bolton, Jude",27y 79d,174 (96-1-77 55.46%),82 (0.47),←,
32,"Buchanan, Amon",24y 235d,80 (48-0-32 60.00%),37 (0.46),←,
2,"Davis, Nick",27y 64d,153 (78-0-75 50.98%),209 (1.37),82 (48-0-34 58.54%),124 (1.51)
26,"Dempster, Sean",23y 133d,46 (31-0-15 67.39%),7 (0.15),←,
10,"Everitt, Peter",33y 30d,262 (98-2-162 37.79%),374 (1.43),10 (5-0-5 50.00%),7 (0.70)
12,"Fosdike, Nic",27y 96d,150 (81-1-68 54.33%),61 (0.41),←,
37,"Goodes, Adam",27y 145d,196 (108-1-87 55.36%),196 (1.00),←,
1,"Hall, Barry",30y 114d,214 (108-2-104 50.93%),517 (2.42),126 (74-1-51 59.13%),373 (2.96)
16,"Jolly, Darren",25y 208d,107 (58-0-49 54.21%),32 (0.30),59 (38-0-21 64.41%),21 (0.36)
17,"Kennelly, Tadhg",25y 336d,130 (80-0-50 61.54%),29 (0.22),←,
31,"Kirk, Brett",30y 220d,158 (90-1-67 57.28%),61 (0.39),←,
9,"Malceski, Nick",22y 291d,32 (24-0-8 75.00%),16 (0.50),←,
4,"Mathews, Ben",28y 185d,183 (101-1-81 55.46%),39 (0.21),←,
3,"McVeigh, Jarrad",22y 56d,68 (41-0-27 60.29%),35 (0.51),←,
5,"OKeefe, Ryan",26y 129d,128 (76-0-52 59.38%),137 (1.07),←,
19,"OLoughlin, Michael",30y 102d,257 (148-2-107 57.98%),440 (1.71),←,
25,"Richards, Ted",24y 142d,66 (39-0-27 59.09%),23 (0.35),33 (20-0-13 60.61%),4 (0.12)
13,"Schneider, Adam",23y 21d,86 (53-0-33 61.63%),82 (0.95),←,
Totals,Totals,26y 205d,2973 (1647-11-1315 55.40%),2485 (0.84),,
C,"Roos, Paul",43y 340d,119 (74-0-45 62.18%),,←,
