Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",6,3.0,2,8,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
18,"Cameron, Leon",20,2.0,8,28,,,,,,,,,,1.0,,,,,,,,,
12,"Cook, James",10,9.0,3,13,4.0,2.0,,2.0,,,,,,2.0,,,,,,,,,
26,"Cox, Simon",10,3.0,5,15,1.0,,,,,,,,3.0,,,,,,,,,,
16,"Croft, Matthew",5,,1,6,,,,1.0,,,,,1.0,2.0,,,,,,,,,
11,"Curley, Todd",11,5.0,8,19,,2.0,,1.0,,,,,1.0,,,,,,,,,,
14,"Darcy, Luke",10,9.0,7,17,,1.0,9.0,1.0,,,,,1.0,,,,,,,,,,
21,"Dent, Matthew",17,8.0,9,26,,,,3.0,,,,,,1.0,,,,,,,,,
32,"Ellis, Craig",3,3.0,5,8,,,,,,,,,,,,,,,,,,,
3,"Grant, Chris",15,9.0,5,20,3.0,,,1.0,,,,,1.0,,,,,,,,,,
9,"Hudson, Paul",10,5.0,6,16,3.0,2.0,,,,,,,,2.0,,,,,,,,,
6,"Johnson, Brad",15,4.0,6,21,1.0,,,2.0,,,,,2.0,3.0,,,,,,,,,
35,"Kretiuk, Steven",8,1.0,3,11,,1.0,,1.0,,,,,,1.0,,,,,,,,,
39,"Liberatore, Tony",5,2.0,7,12,,,,5.0,,,,,1.0,,,,,,,,,,
23,"Martin, Michael",1,1.0,4,5,,,,1.0,,,,,,,,,,,,,,,
10,"Montgomery, Brett",7,3.0,2,9,2.0,,,1.0,,,,,,2.0,,,,,,,,,
36,"Romero, Jose",5,,5,10,,,,2.0,,,,,2.0,1.0,,,,,,,,,
5,"Smith, Rohan",11,6.0,8,19,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
34,"West, Mark",7,1.0,6,13,,1.0,,4.0,,,,,1.0,3.0,,,,,,,,,
7,"West, Scott",13,3.0,14,27,1.0,,,2.0,,,,,1.0,,,,,,,,,,
15,"Wynd, Scott",4,3.0,9,13,,,19.0,1.0,,,,,2.0,,,,,,,,,,
Totals,Totals,193,80.0,123,316,18.0,11.0,28.0,30.0,,,,,17.0,20.0,,,,,,,,,
Opposition,Opposition,181,67.0,97,278,12.0,12.0,7.0,27.0,,,,,20.0,17.0,,,,,,,,,
