Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",4,1,11,15,1,1.0,,1.0,,2.0,2.0,,,,,4.0,11.0,,1.0,,,,77.0
42,"Bevan, Paul",10,7,6,16,,,,3.0,2.0,1.0,,2.0,,2.0,,3.0,12.0,1.0,,2.0,,1.0,92.0
14,"Bird, Craig",4,3,8,12,,,,5.0,,,1.0,1.0,,,,3.0,9.0,,,3.0,,,58.0
6,"Bolton, Craig",11,7,9,20,,,,1.0,1.0,2.0,,3.0,1.0,2.0,,1.0,19.0,,,2.0,2.0,,95.0
24,"Bolton, Jude",8,5,17,25,2,,1.0,9.0,2.0,2.0,7.0,2.0,2.0,1.0,,9.0,16.0,,1.0,2.0,,,84.0
32,"Buchanan, Amon",4,1,11,15,,,,2.0,,2.0,,1.0,1.0,,,6.0,10.0,,,2.0,,,73.0
37,"Goodes, Adam",15,6,11,26,3,,1.0,,1.0,5.0,6.0,2.0,1.0,1.0,3.0,10.0,16.0,3.0,3.0,1.0,2.0,2.0,94.0
39,"Grundy, Heath",8,6,9,17,,,,,1.0,,,2.0,1.0,,,4.0,12.0,1.0,,2.0,,,91.0
1,"Hall, Barry",6,5,,6,5,,,5.0,,1.0,,,,,2.0,,6.0,,4.0,1.0,,,96.0
15,"Jack, Kieren",10,5,8,18,1,,,3.0,,6.0,3.0,1.0,1.0,,,8.0,10.0,1.0,,1.0,1.0,3.0,83.0
16,"Jolly, Darren",7,4,12,19,1,1.0,28.0,3.0,,,3.0,4.0,3.0,3.0,,6.0,13.0,,1.0,3.0,,,73.0
31,"Kirk, Brett",4,1,17,21,,1.0,,10.0,,2.0,5.0,,3.0,,,10.0,11.0,,,,,,85.0
29,"Mattner, Martin",7,2,10,17,1,,,2.0,2.0,1.0,1.0,4.0,,1.0,,3.0,12.0,,,4.0,2.0,,88.0
3,"McVeigh, Jarrad",11,5,12,23,,,,6.0,3.0,3.0,1.0,,,,1.0,4.0,18.0,,,,,1.0,89.0
7,"Meredith, Brett",6,2,5,11,,,,,,2.0,1.0,1.0,1.0,1.0,,3.0,9.0,,,,,,56.0
33,"Moore, Jarred",9,3,6,15,1,2.0,,5.0,,3.0,2.0,,1.0,,,6.0,9.0,,1.0,,,,75.0
5,"OKeefe, Ryan",13,6,12,25,,,,8.0,2.0,1.0,4.0,1.0,,1.0,,6.0,18.0,,,1.0,2.0,,91.0
19,"OLoughlin, Michael",9,6,7,16,1,2.0,,1.0,,6.0,,,,,,7.0,9.0,1.0,1.0,1.0,,2.0,92.0
25,"Richards, Ted",10,9,15,25,,,,2.0,4.0,5.0,,2.0,,1.0,,3.0,21.0,,,7.0,1.0,2.0,97.0
30,"Roberts-Thomson, Lewis",7,7,5,12,,,,1.0,,1.0,,1.0,1.0,1.0,,3.0,10.0,,,4.0,,1.0,75.0
2,"Shaw, Rhyce",21,5,8,29,,1.0,,3.0,7.0,1.0,,3.0,1.0,,,4.0,21.0,,,,11.0,,91.0
18,"White, Jesse",1,2,3,4,,,8.0,1.0,,,,1.0,,,,1.0,3.0,,2.0,1.0,,,44.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,98,202,387,16,10.0,38.0,71.0,25.0,46.0,36.0,31.0,17.0,14.0,6.0,104.0,275.0,7.0,14.0,37.0,21.0,12.0,
Opposition,Opposition,176,80,125,301,15,11.0,50.0,64.0,29.0,42.0,38.0,36.0,16.0,16.0,,120.0,180.0,10.0,12.0,35.0,6.0,7.0,
