North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",21y 315d,41 (16-1-24 40.24%),30 (0.73),←,
11,"Angus, Warwick",20y 266d,5 (3-0-2 60.00%),2 (0.40),←,
44,"Brayshaw, Mark",24y 60d,2 (1-0-1 50.00%),2 (1.00),←,
14,"Buckley, Ben",22y 281d,36 (14-0-22 38.89%),7 (0.19),←,
18,"Carey, Wayne",18y 314d,6 (3-0-3 50.00%),3 (0.50),←,
27,"Crocker, Darren",23y 11d,54 (25-1-28 47.22%),41 (0.76),←,
29,"German, Peter",25y 63d,108 (52-3-53 49.54%),128 (1.19),←,
34,"Hepburn, Mark",21y 220d,36 (16-1-19 45.83%),24 (0.67),←,
8,"Krakouer, Andrew",18y 271d,4 (1-0-3 25.00%),4 (1.00),←,
9,"Larkin, Matthew",25y 230d,110 (54-3-53 50.45%),96 (0.87),←,
35,"Longmire, John",19y 96d,29 (9-1-19 32.76%),42 (1.45),←,
16,"McCarthy, John",23y 7d,40 (14-1-25 36.25%),32 (0.80),←,
25,"McDonald, Donald",27y 331d,130 (64-3-63 50.38%),138 (1.06),←,
19,"McRae, Dean",21y 145d,48 (21-1-26 44.79%),17 (0.35),←,
28,"Pickering, Liam",21y 209d,7 (1-0-6 14.29%),2 (0.29),←,
3,"Rock, Anthony",19y 189d,6 (4-0-2 66.67%),4 (0.67),←,
2,"Schwass, Wayne",21y 130d,31 (11-0-20 35.48%),18 (0.58),←,
15,"Smith, Ross",25y 62d,104 (46-2-56 45.19%),24 (0.23),←,
7,"Steele, Darren",23y 358d,85 (37-1-47 44.12%),24 (0.28),←,
46,"Stevens, Anthony",18y 278d,6 (2-0-4 33.33%),,←,
Totals,Totals,22y 82d,888 (394-18-476 44.37%),638 (0.72),,
C,"Schimmelbusch, Wayne",37y 77d,2 (1-0-1 50.00%),,←,
