Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",26y 16d,86 (36-0-50 41.86%),26 (0.30),←,
14,"Birchall, Grant",19y 160d,30 (15-0-15 50.00%),4 (0.13),←,
30,"Brown, Campbell",23y 313d,87 (35-0-52 40.23%),34 (0.39),←,
39,"Campbell, Robert",25y 35d,68 (31-0-37 45.59%),15 (0.22),←,
9,"Crawford, Shane",32y 301d,281 (136-2-143 48.75%),215 (0.77),←,
24,"Croad, Trent",27y 120d,192 (87-1-104 45.57%),187 (0.97),154 (67-1-86 43.83%),127 (0.82)
32,"Ellis, Xavier",19y 129d,9 (6-0-3 66.67%),2 (0.22),←,
23,"Franklin, Lance",20y 158d,47 (18-0-29 38.30%),92 (1.96),←,
27,"Gilham, Stephen",22y 308d,19 (13-0-6 68.42%),,18 (13-0-5 72.22%),
18,"Guerra, Brent",25y 39d,125 (86-0-39 68.80%),88 (0.70),29 (17-0-12 58.62%),5 (0.17)
15,"Hodge, Luke",23y 22d,102 (43-0-59 42.16%),59 (0.58),←,
8,"Jacobs, Danny",27y 12d,126 (70-1-55 55.95%),29 (0.23),45 (16-0-29 35.56%),6 (0.13)
4,"Ladson, Rick",23y 139d,64 (24-0-40 37.50%),30 (0.47),←,
3,"Lewis, Jordan",21y 74d,53 (22-0-31 41.51%),13 (0.25),←,
22,"McGlynn, Ben",21y 335d,18 (11-0-7 61.11%),11 (0.61),←,
5,"Mitchell, Sam",24y 268d,100 (42-0-58 42.00%),18 (0.18),←,
2,"Roughead, Jarryd",20y 165d,48 (21-0-27 43.75%),35 (0.73),←,
12,"Sewell, Brad",23y 155d,54 (20-0-34 37.04%),4 (0.07),←,
11,"Smith, Joel",30y 65d,211 (96-1-114 45.73%),90 (0.43),153 (67-1-85 44.12%),39 (0.25)
13,"Taylor, Simon",24y 323d,38 (15-0-23 39.47%),9 (0.24),←,
33,"Thurgood, Josh",22y 32d,13 (0-0-13 0.00%),1 (0.08),←,
45,"Young, Clinton",21y 141d,34 (16-0-18 47.06%),8 (0.24),←,
Totals,Totals,23y 333d,1805 (843-5-957 46.70%),970 (0.54),,
C,"Clarkson, Alastair",39y 71d,58 (23-0-35 39.66%),,←,
