West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",22y 186d,76 (51-0-25 67.11%),24 (0.32),←,
35,"Cousins, Ben",18y 62d,18 (14-0-4 77.78%),30 (1.67),←,
22,"Downsborough, Ian",24y 225d,19 (11-0-8 57.89%),5 (0.26),←,
18,"Evans, Tony",27y 78d,87 (60-0-27 68.97%),68 (0.78),←,
7,"Gehrig, Fraser",20y 181d,38 (24-0-14 63.16%),31 (0.82),←,
1,"Heady, Brett",26y 240d,117 (77-2-38 66.67%),189 (1.62),←,
28,"Lewis, Chris",27y 167d,182 (114-2-66 63.19%),221 (1.21),←,
5,"Lovell, Andy",26y 34d,142 (74-1-67 52.46%),158 (1.11),21 (15-0-6 71.43%),12 (0.57)
9,"Lyle, Brayden",23y 178d,26 (14-0-12 53.85%),5 (0.19),←,
3,"Mainwaring, Chris",30y 248d,190 (121-2-67 64.21%),83 (0.44),←,
30,"Matera, Peter",27y 150d,140 (98-1-41 70.36%),149 (1.06),←,
11,"McIntosh, Ashley",23y 316d,109 (78-0-31 71.56%),86 (0.79),←,
17,"McKenna, Guy",27y 112d,191 (125-1-65 65.71%),25 (0.13),←,
8,"Metropolis, Daniel",24y 167d,43 (26-0-17 60.47%),27 (0.63),←,
42,"Morrison, Chad",18y 155d,16 (12-0-4 75.00%),22 (1.38),←,
21,"Schofield, Jarrad",21y 214d,27 (20-0-7 74.07%),24 (0.89),←,
4,"Sumich, Peter",28y 233d,135 (90-2-43 67.41%),480 (3.56),←,
50,"Turnbull, Ryan",24y 343d,70 (48-0-22 68.57%),19 (0.27),←,
39,"Waterman, Chris",27y 347d,141 (93-2-46 66.67%),70 (0.50),←,
12,"White, Mitchell",23y 156d,94 (61-1-32 65.43%),44 (0.47),←,
44,"Wirrpanda, David",17y 28d,5 (3-0-2 60.00%),4 (0.80),←,
Totals,Totals,24y 147d,1866 (1214-14-638 65.06%),1764 (0.95),,
C,"Malthouse, Mick",43y 14d,305 (184-4-117 60.98%),,170 (117-2-51 69.41%),
