Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",21y 156d,16 (9-1-6 59.38%),,2 (1-0-1 50.00%),
16,"Camporeale, Scott",28y 237d,192 (102-0-90 53.13%),176 (0.92),←,
9,"Clarke, David",23y 325d,91 (39-1-51 43.41%),49 (0.54),2 (1-0-1 50.00%),1 (0.50)
26,"De Luca, Adrian",21y 325d,2 (1-0-1 50.00%),,←,
25,"Fevola, Brendan",23y 75d,65 (27-0-38 41.54%),137 (2.11),←,
14,"Fisher, Brad",19y 361d,18 (4-0-14 22.22%),19 (1.06),←,
11,"French, Barnaby",28y 131d,83 (39-1-43 47.59%),22 (0.27),21 (5-0-16 23.81%),2 (0.10)
2,"Harford, Daniel",27y 16d,155 (75-1-79 48.71%),67 (0.43),2 (1-0-1 50.00%),
33,"Houlihan, Ryan",22y 74d,78 (30-0-48 38.46%),67 (0.86),←,
27,"Hulme, Darren",26y 269d,105 (48-0-57 45.71%),52 (0.50),←,
10,"Johnson, Brett",22y 159d,40 (22-0-18 55.00%),10 (0.25),2 (1-0-1 50.00%),
17,"Kenna, Stephen",22y 177d,2 (1-0-1 50.00%),2 (1.00),←,
12,"Lappin, Matthew",28y 47d,172 (79-1-92 46.22%),175 (1.02),117 (51-0-66 43.59%),149 (1.27)
3,"Morrell, Digby",24y 177d,42 (21-1-20 51.19%),48 (1.14),2 (1-0-1 50.00%),1 (0.50)
37,"Norman, Karl",20y 310d,9 (2-0-7 22.22%),1 (0.11),←,
28,"Prendergast, Ian",23y 215d,34 (10-0-24 29.41%),8 (0.24),←,
29,"Scotland, Heath",23y 258d,55 (24-0-31 43.64%),13 (0.24),2 (1-0-1 50.00%),1 (0.50)
36,"Sporn, Trent",21y 194d,24 (6-0-18 25.00%),3 (0.13),←,
15,"Teague, David",22y 335d,35 (19-0-16 54.29%),4 (0.11),2 (1-0-1 50.00%),
32,"Thornton, Bret",20y 141d,33 (7-0-26 21.21%),1 (0.03),←,
8,"Whitnall, Lance",24y 225d,140 (69-0-71 49.29%),268 (1.91),←,
34,"Wiggins, Simon",21y 206d,41 (11-0-30 26.83%),10 (0.24),←,
Totals,Totals,23y 234d,1432 (645-6-781 45.04%),1132 (0.79),,
C,"Pagan, Denis",56y 193d,264 (155-0-109 58.71%),,24 (5-0-19 20.83%),
