Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",3,2,5,8,,,,2.0,2.0,,,3.0,1.0,3.0,,6.0,2.0,1.0,,6.0,,,93.0
9,"Angwin, Ryan",10,6,5,15,,,,4.0,1.0,4.0,1.0,1.0,,,,5.0,12.0,1.0,,,,,79.0
7,"Ash, Lachie",23,7,4,27,,,,2.0,7.0,1.0,1.0,3.0,1.0,,1.0,7.0,13.0,1.0,,4.0,,1.0,82.0
14,"Bedford, Toby",5,4,3,8,,1.0,,6.0,,3.0,,4.0,,3.0,,1.0,7.0,,1.0,,,2.0,83.0
32,"Briggs, Kieren",7,3,4,11,1,,29.0,3.0,,6.0,3.0,3.0,1.0,1.0,,5.0,6.0,,,1.0,,1.0,58.0
46,"Brown, Callum",10,7,2,12,2,1.0,,1.0,1.0,1.0,,7.0,,1.0,,5.0,7.0,3.0,2.0,1.0,,,83.0
44 ↓,"Buckley, Jack",7,3,3,10,,,,1.0,4.0,,,1.0,1.0,,,5.0,5.0,1.0,,11.0,,,61.0
5,"Cadman, Aaron",8,5,1,9,1,1.0,,1.0,,3.0,,3.0,1.0,1.0,,3.0,6.0,1.0,2.0,4.0,,,85.0
17,"Callaghan, Finn",19,8,14,33,,,,2.0,4.0,4.0,2.0,8.0,,5.0,3.0,5.0,29.0,1.0,,,2.0,1.0,81.0
3,"Coniglio, Stephen",14,4,4,18,,,,2.0,2.0,1.0,3.0,6.0,,1.0,,4.0,10.0,,,,,,77.0
37,"Fonti, Joe",8,6,4,12,,,,1.0,3.0,1.0,,2.0,,1.0,,2.0,10.0,1.0,,6.0,1.0,,85.0
12,"Green, Tom",19,4,11,30,1,,,3.0,3.0,6.0,16.0,3.0,1.0,,2.0,17.0,11.0,,,,,4.0,79.0
4,"Greene, Toby",11,7,6,17,2,1.0,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,7.0,11.0,,2.0,1.0,,,89.0
35,"Gruzewski, Max",3,1,4,7,2,,,,,,,1.0,,,,3.0,4.0,1.0,,1.0,,,73.0
27,"Himmelberg, Harry",16,11,7,23,,,,1.0,3.0,1.0,,2.0,,,,7.0,14.0,4.0,,8.0,,,92.0
39,"Idun, Connor",11,6,10,21,,,,2.0,5.0,1.0,1.0,3.0,,1.0,,10.0,11.0,2.0,,6.0,,,85.0
2,"Jones, Darcy",7,1,6,13,1,,,2.0,,5.0,1.0,3.0,1.0,,,8.0,7.0,,1.0,1.0,1.0,2.0,83.0
31,"McMullin, Toby",10,4,5,15,,,,1.0,5.0,1.0,2.0,1.0,2.0,1.0,,6.0,8.0,,,,1.0,,83.0
33,"OHalloran, Xavier",13,4,6,19,1,1.0,,3.0,1.0,6.0,5.0,4.0,,1.0,,10.0,7.0,,,,,,87.0
26,"Riccardi, Jake",8,6,9,17,2,1.0,13.0,,,1.0,2.0,7.0,,3.0,,4.0,13.0,,2.0,,,,79.0
24 ↑,"Rowston, Harry",4,1,2,6,,,,,,1.0,,2.0,,1.0,,,6.0,,,,,,22.0
20,"Stringer, Jake",10,6,8,18,3,1.0,,,,2.0,2.0,3.0,1.0,,,11.0,7.0,1.0,6.0,,,2.0,78.0
6,"Whitfield, Lachie",19,9,10,29,,,,2.0,6.0,2.0,,4.0,,1.0,,5.0,18.0,,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,245,115,133,378,16,8.0,42.0,41.0,48.0,53.0,41.0,77.0,11.0,25.0,6.0,136.0,224.0,18.0,16.0,50.0,5.0,13.0,
Opposition,Opposition,188,76,136,324,7,14.0,25.0,49.0,36.0,57.0,31.0,46.0,25.0,11.0,,128.0,187.0,13.0,14.0,43.0,6.0,4.0,
